presence_id,region_id,nm_id,landscape_template_id,frequency_class,weight,stock_portions,rule,source_refs,confidence,status
nmp_sedge_grass__alluvial_floodplain,region_novgorod_land,nm_sedge_grass,lt_alluvial_floodplain,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_alluvial_floodplain|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__fen,region_novgorod_land,nm_sedge_grass,lt_fen,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_fen|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__floodplain_wet_grassland,region_novgorod_land,nm_sedge_grass,lt_floodplain_wet_grassland,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_floodplain_wet_grassland|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__freshwater_marsh,region_novgorod_land,nm_sedge_grass,lt_freshwater_marsh,ubiquitous,8,200,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_freshwater_marsh|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__low_alluvial_riverbank,region_novgorod_land,nm_sedge_grass,lt_low_alluvial_riverbank,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_low_alluvial_riverbank|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__marsh_lake_margin,region_novgorod_land,nm_sedge_grass,lt_marsh_lake_margin,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_marsh_lake_margin|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__reed_lake_shore,region_novgorod_land,nm_sedge_grass,lt_reed_lake_shore,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_reed_lake_shore|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__riparian_scrub_bank,region_novgorod_land,nm_sedge_grass,lt_riparian_scrub_bank,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_riparian_scrub_bank|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__seasonally_flooded_forest,region_novgorod_land,nm_sedge_grass,lt_seasonally_flooded_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonally_flooded_forest|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__seasonal_sedge_marsh,region_novgorod_land,nm_sedge_grass,lt_seasonal_sedge_marsh,ubiquitous,8,200,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonal_sedge_marsh|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__steep_eroding_riverbank,region_novgorod_land,nm_sedge_grass,lt_steep_eroding_riverbank,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_steep_eroding_riverbank|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__wet_meadow,region_novgorod_land,nm_sedge_grass,lt_wet_meadow,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_meadow|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__wooded_floodplain,region_novgorod_land,nm_sedge_grass,lt_wooded_floodplain,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_floodplain|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_sedge_grass__wooded_swamp,region_novgorod_land,nm_sedge_grass,lt_wooded_swamp,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_swamp|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmp_moss__boreal_mixed_forest,region_novgorod_land,nm_moss,lt_boreal_mixed_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_mixed_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__boreal_taiga_coniferous_forest,region_novgorod_land,nm_moss,lt_boreal_taiga_coniferous_forest,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_taiga_coniferous_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__dense_coniferous_forest,region_novgorod_land,nm_moss,lt_dense_coniferous_forest,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_dense_coniferous_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__fen,region_novgorod_land,nm_moss,lt_fen,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_fen|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__marsh_lake_margin,region_novgorod_land,nm_moss,lt_marsh_lake_margin,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_marsh_lake_margin|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__peat_swamp_forest,region_novgorod_land,nm_moss,lt_peat_swamp_forest,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_peat_swamp_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__raised_bog,region_novgorod_land,nm_moss,lt_raised_bog,ubiquitous,8,200,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_raised_bog|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__rocky_lake_shore,region_novgorod_land,nm_moss,lt_rocky_lake_shore,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_rocky_lake_shore|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__shrub_swamp,region_novgorod_land,nm_moss,lt_shrub_swamp,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_shrub_swamp|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__temperate_broadleaf_mixed_forest,region_novgorod_land,nm_moss,lt_temperate_broadleaf_mixed_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_broadleaf_mixed_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__temperate_coniferous_forest,region_novgorod_land,nm_moss,lt_temperate_coniferous_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_coniferous_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__wet_lowland_forest,region_novgorod_land,nm_moss,lt_wet_lowland_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_lowland_forest|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__wet_ravine_gully,region_novgorod_land,nm_moss,lt_wet_ravine_gully,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_ravine_gully|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_moss__wooded_swamp,region_novgorod_land,nm_moss,lt_wooded_swamp,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_swamp|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmp_willow_rods__alluvial_floodplain,region_novgorod_land,nm_willow_rods,lt_alluvial_floodplain,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_alluvial_floodplain|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__floodplain_wet_grassland,region_novgorod_land,nm_willow_rods,lt_floodplain_wet_grassland,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_floodplain_wet_grassland|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__low_alluvial_riverbank,region_novgorod_land,nm_willow_rods,lt_low_alluvial_riverbank,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_low_alluvial_riverbank|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__riparian_scrub_bank,region_novgorod_land,nm_willow_rods,lt_riparian_scrub_bank,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_riparian_scrub_bank|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__seasonally_flooded_forest,region_novgorod_land,nm_willow_rods,lt_seasonally_flooded_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonally_flooded_forest|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__shrub_swamp,region_novgorod_land,nm_willow_rods,lt_shrub_swamp,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_shrub_swamp|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__steep_eroding_riverbank,region_novgorod_land,nm_willow_rods,lt_steep_eroding_riverbank,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_steep_eroding_riverbank|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__wet_lowland_forest,region_novgorod_land,nm_willow_rods,lt_wet_lowland_forest,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_lowland_forest|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_willow_rods__wooded_floodplain,region_novgorod_land,nm_willow_rods,lt_wooded_floodplain,common,4,100,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_floodplain|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__boreal_mixed_forest,region_novgorod_land,nm_spruce_roots,lt_boreal_mixed_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_mixed_forest|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__boreal_taiga_coniferous_forest,region_novgorod_land,nm_spruce_roots,lt_boreal_taiga_coniferous_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_taiga_coniferous_forest|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__dense_coniferous_forest,region_novgorod_land,nm_spruce_roots,lt_dense_coniferous_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_dense_coniferous_forest|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__reedbed_marsh,region_novgorod_land,nm_spruce_roots,lt_reedbed_marsh,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_reedbed_marsh|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__seasonal_sedge_marsh,region_novgorod_land,nm_spruce_roots,lt_seasonal_sedge_marsh,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonal_sedge_marsh|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__temperate_coniferous_forest,region_novgorod_land,nm_spruce_roots,lt_temperate_coniferous_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_coniferous_forest|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_spruce_roots__wet_lowland_forest,region_novgorod_land,nm_spruce_roots,lt_wet_lowland_forest,contextual,2,50,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_lowland_forest|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmp_water__alluvial_floodplain,region_novgorod_land,nm_water,lt_alluvial_floodplain,contextual,2,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_alluvial_floodplain|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__boreal_mixed_forest,region_novgorod_land,nm_water,lt_boreal_mixed_forest,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_mixed_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__boreal_taiga_coniferous_forest,region_novgorod_land,nm_water,lt_boreal_taiga_coniferous_forest,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_boreal_taiga_coniferous_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__dense_coniferous_forest,region_novgorod_land,nm_water,lt_dense_coniferous_forest,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_dense_coniferous_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__dry_meadow,region_novgorod_land,nm_water,lt_dry_meadow,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_dry_meadow|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__dry_ravine_gully,region_novgorod_land,nm_water,lt_dry_ravine_gully,contextual,2,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_dry_ravine_gully|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
