row_id,g4_ref,g4_short,place_function,landscape_template_id,nm_id,role,frequency_class,weight,stock_portions,derivation,season_winter,season_spring,season_summer,season_autumn,access_note,source_refs,confidence,status
nmg4_driftwood_bar__sand,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_sand,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common; place_function driftwood_bar -> common,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_driftwood_bar__gravel_pebbles,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_gravel_pebbles,raw_material,contextual,2,50,landscape lt_low_alluvial_riverbank -> rare; place_function driftwood_bar -> contextual,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_driftwood_bar__boulders_fieldstone,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_boulders_fieldstone,raw_material,rare,1,25,landscape lt_low_alluvial_riverbank -> rare,limited,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_driftwood_bar__river_silt,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_river_silt,raw_material,ubiquitous,8,200,landscape lt_low_alluvial_riverbank -> ubiquitous,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)|wk:claim:final-nature-slower-riparian-flow-can-permit-sediment-deposition",C,candidate
nmg4_driftwood_bar__driftwood,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_driftwood,raw_material,ubiquitous,8,200,landscape lt_low_alluvial_riverbank -> contextual; place_function driftwood_bar -> ubiquitous,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_driftwood_bar__water,g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar,driftwood_bar,driftwood_bar,lt_low_alluvial_riverbank,nm_water,raw_material,ubiquitous,8,unbounded,landscape lt_low_alluvial_riverbank -> ubiquitous; water_body channel -> ubiquitous,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_driftwood_bar|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmg4_dry_island_ridge__ground,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_ground_firm_soil,ground,ubiquitous,8,,ground of lt_gentle_hills (world_db soil_ground_type=firm_soil); G4 surface class=firm_soil,промерзает до полуметра,,,,,world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_gentle_hills|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,C,candidate
nmg4_dry_island_ridge__clay,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_clay,raw_material,rare,1,25,landscape lt_gentle_hills -> rare,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|wk:claim:pottery-handmade-local-clay|wk:claim:secondary-clay-forms-through-water-transport-deposition,C,candidate
nmg4_dry_island_ridge__sand,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_sand,raw_material,common,4,100,landscape lt_gentle_hills -> contextual; place_function island_ridge -> common,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_dry_island_ridge__boulders_fieldstone,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_boulders_fieldstone,raw_material,contextual,2,50,landscape lt_gentle_hills -> contextual; place_function island_ridge -> contextual,limited,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_dry_island_ridge__birch_bark,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_birch_bark,raw_material,common,4,100,landscape lt_gentle_hills -> absent; nature member Betula (birch) -> common,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|wk:claim:household-bark-tues|wk:claim:residual-v1-birch-writing-used-styli-on-inner-surface,C,candidate
nmg4_dry_island_ridge__tree_bark,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_tree_bark,raw_material,contextual,2,50,landscape lt_gentle_hills -> contextual,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|wk:claim:population-bark-float|wk:claim:population-pine-float,C,candidate
nmg4_dry_island_ridge__deadwood,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_deadwood,raw_material,rare,1,25,landscape lt_gentle_hills -> rare,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_dry_island_ridge__dry_brushwood,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_dry_brushwood,raw_material,common,4,100,landscape lt_gentle_hills -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_fuelwood_gathering|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_dry_island_ridge__water,g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge,dry_island_ridge,island_ridge,lt_gentle_hills,nm_water,raw_material,ubiquitous,8,unbounded,landscape lt_gentle_hills -> rare; water_body channel -> ubiquitous,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_island_ridge|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmg4_dry_pine_ridge__ground,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_ground_needle_litter_roots,ground,ubiquitous,8,,ground of lt_temperate_coniferous_forest (world_db soil_ground_type=needle_litter_roots); G4 surface class=needle_litter_roots,промерзает; под снегом и подстилкой мягче,,,,,world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_coniferous_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,C,candidate
nmg4_dry_pine_ridge__sand,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_sand,raw_material,common,4,100,landscape lt_temperate_coniferous_forest -> contextual; place_function pine_ridge -> common,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_dry_pine_ridge__birch_bark,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_birch_bark,raw_material,contextual,2,50,landscape lt_temperate_coniferous_forest -> contextual,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|wk:claim:household-bark-tues|wk:claim:residual-v1-birch-writing-used-styli-on-inner-surface,C,candidate
nmg4_dry_pine_ridge__tree_bark,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_tree_bark,raw_material,common,4,100,landscape lt_temperate_coniferous_forest -> common; nature member Pinus (pine) -> common; nature member Picea (spruce) -> common,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|wk:claim:population-bark-float|wk:claim:population-pine-float,C,candidate
nmg4_dry_pine_ridge__pine_resin,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_pine_resin,raw_material,contextual,2,50,landscape lt_temperate_coniferous_forest -> contextual; nature member Pinus (pine) -> contextual,limited,limited,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|wk:claim:construction-pine-resin-surfaces|wk:claim:construction-pine-resin-bast,C,candidate
nmg4_dry_pine_ridge__osmol_resinous_stumps,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_osmol_resinous_stumps,raw_material,contextual,2,50,landscape lt_temperate_coniferous_forest -> contextual; nature member Pinus (pine) -> contextual,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_resin_tar_pitch_production|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmg4_dry_pine_ridge__deadwood,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_deadwood,raw_material,common,4,100,landscape lt_temperate_coniferous_forest -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_dry_pine_ridge__dry_brushwood,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_dry_brushwood,raw_material,common,4,100,landscape lt_temperate_coniferous_forest -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_fuelwood_gathering|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_dry_pine_ridge__moss,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_moss,raw_material,contextual,2,50,landscape lt_temperate_coniferous_forest -> contextual,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json),C,candidate
nmg4_dry_pine_ridge__spruce_roots,g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge,dry_pine_ridge,pine_ridge,lt_temperate_coniferous_forest,nm_spruce_roots,raw_material,contextual,2,50,landscape lt_temperate_coniferous_forest -> contextual; nature member Picea (spruce) -> contextual,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_dry_pine_ridge|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
