seasonality_id,record_type,record_id,item_id,month,availability,basis,historical_confidence,notes
SEA000217,ingredient,ING0019,OMI01296,jan,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000218,ingredient,ING0019,OMI01296,feb,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000219,ingredient,ING0019,OMI01296,mar,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000220,ingredient,ING0019,OMI01296,apr,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000221,ingredient,ING0019,OMI01296,may,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000222,ingredient,ING0019,OMI01296,jun,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000223,ingredient,ING0019,OMI01296,jul,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000224,ingredient,ING0019,OMI01296,aug,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000225,ingredient,ING0019,OMI01296,sep,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000226,ingredient,ING0019,OMI01296,oct,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000227,ingredient,ING0019,OMI01296,nov,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000228,ingredient,ING0019,OMI01296,dec,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000229,ingredient,ING0020,OMI01299,jan,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000230,ingredient,ING0020,OMI01299,feb,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000231,ingredient,ING0020,OMI01299,mar,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000232,ingredient,ING0020,OMI01299,apr,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000233,ingredient,ING0020,OMI01299,may,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000234,ingredient,ING0020,OMI01299,jun,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000235,ingredient,ING0020,OMI01299,jul,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000236,ingredient,ING0020,OMI01299,aug,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000237,ingredient,ING0020,OMI01299,sep,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000238,ingredient,ING0020,OMI01299,oct,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000239,ingredient,ING0020,OMI01299,nov,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000240,ingredient,ING0020,OMI01299,dec,stored_available,stored_year_round,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000241,ingredient,ING0021,OMI01300,jan,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000242,ingredient,ING0021,OMI01300,feb,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000243,ingredient,ING0021,OMI01300,mar,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000244,ingredient,ING0021,OMI01300,apr,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000245,ingredient,ING0021,OMI01300,may,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000246,ingredient,ING0021,OMI01300,jun,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000247,ingredient,ING0021,OMI01300,jul,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000248,ingredient,ING0021,OMI01300,aug,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000249,ingredient,ING0021,OMI01300,sep,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000250,ingredient,ING0021,OMI01300,oct,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000251,ingredient,ING0021,OMI01300,nov,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000252,ingredient,ING0021,OMI01300,dec,stored_available,stored_year_round,A,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000253,ingredient,ING0022,OMI01308,jan,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000254,ingredient,ING0022,OMI01308,feb,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000255,ingredient,ING0022,OMI01308,mar,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000256,ingredient,ING0022,OMI01308,apr,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000257,ingredient,ING0022,OMI01308,may,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000258,ingredient,ING0022,OMI01308,jun,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000259,ingredient,ING0022,OMI01308,jul,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000260,ingredient,ING0022,OMI01308,aug,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000261,ingredient,ING0022,OMI01308,sep,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000262,ingredient,ING0022,OMI01308,oct,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000263,ingredient,ING0022,OMI01308,nov,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000264,ingredient,ING0022,OMI01308,dec,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000265,ingredient,ING0023,OMI01309,jan,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000266,ingredient,ING0023,OMI01309,feb,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000267,ingredient,ING0023,OMI01309,mar,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000268,ingredient,ING0023,OMI01309,apr,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000269,ingredient,ING0023,OMI01309,may,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000270,ingredient,ING0023,OMI01309,jun,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000271,ingredient,ING0023,OMI01309,jul,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA000272,ingredient,ING0023,OMI01309,aug,conditional,made_as_needed,B,"Availability is a regional/household model, not proof of stock in a particular scene."
