binding_id,legacy_edge_id,edge_type,physical,bidirectional,legacy_scale_pair,target_mapping_kind
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_cycle,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_1,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_2,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_3,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_4,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_5,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_cross,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_cycle,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_landing_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_1,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_2,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_3,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_4,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_5,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_6,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_6,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_7,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_7,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_cross,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_cycle,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
