fd_id,master_ingredient_id,name_ru,name_en,name_lat,source_taxon_ref,taxon_kind,food_category,ingredient_type,fasting_class,fasting_status,category_id,universal_category,region_id,origin,months_available,months_fresh,months_limited,season_profile,month_basis,access_by_class,storage_forms,storage_container_ids,shelf_life,spoilage_signs,spoilage_states,rarity,frequency_class,frequency_weight,relative_cost,famine_1230_role,recipe_evidence_type,source_refs,confidence,status,notes
fd_rye_dough,ING0024,Ржаное тесто,rye dough,,,,dough_leaven,intermediate,plant,fasting_allowed,content_food.dough_leaven.rye_dough,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0024,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""POT0018"", ""POT0021""]",hours to a few days depending on stage,"[""over_soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,low,,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0024""]",B,candidate,
fd_mixed_dough,ING0025,Смешанное зерновое тесто,mixed dough,,,,dough_leaven,intermediate,plant,fasting_allowed,content_food.dough_leaven.mixed_dough,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0025,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""POT0018"", ""POT0021""]",hours to a few days depending on stage,"[""over_soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,low,,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0025""]",B,candidate,
fd_wheat_dough,ING0026,Пшеничное тесто,wheat dough,Triticum aestivum,taxon:Triticum aestivum,flora,dough_leaven,intermediate,plant,fasting_allowed,content_food.dough_leaven.wheat_dough,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0026,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""POT0018"", ""POT0021""]",hours to a few days depending on stage,"[""over_soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,medium,,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0026"", ""ext:npl1950_6738_6739"", ""sqlite:novgorod_1230:economy:пшеница"", ""ext:kirjanova1979""]",B,candidate,relative_cost поднят до medium: пшеница дороже ржи (НПЛ 1230: 40 против 20 гривен за кадь; «дорогой хлеб»); в master low расходилось с зерном (medium)
fd_thin_flour_mash,ING0027,Жидкая мучная затирка,thin flour mash,,,,dough_leaven,intermediate,plant,fasting_allowed,content_food.dough_leaven.thin_flour_mash,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0027,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""POT0018"", ""POT0021""]",hours to a few days depending on stage,"[""over_soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,low,,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0027""]",B,candidate,
fd_sprouted_barley,ING0028,Пророщенный ячмень для солода,sprouted barley,Hordeum vulgare,taxon:Hordeum vulgare,flora,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.sprouted_barley,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0028,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",uncommon,contextual,2,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0028"", ""ext:kirjanova1979"", ""wk:claim:household-barley-commodity""]",B,candidate,
fd_sprouted_rye,ING0029,Пророщенная рожь для солода,sprouted rye,Secale cereale,taxon:Secale cereale,flora,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.sprouted_rye,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0029,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",uncommon,contextual,2,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0029"", ""ext:kirjanova1979"", ""wk:claim:food-practices-rye-flour-bread"", ""ext:gramota943""]",B,candidate,
fd_green_malt,ING0030,Влажный зелёный солод,green malt,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.green_malt,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0030,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0030""]",B,candidate,
fd_dried_malt,ING0031,Высушенный солод,dried malt,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.dried_malt,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0031,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0031"", ""wk:claim:population-processes-malt-context""]",B,candidate,
fd_crushed_malt,ING0032,Дроблёный солод,crushed malt,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.crushed_malt,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0032,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0032""]",B,candidate,
fd_sweet_wort,ING0033,Сладкое сусло,sweet wort,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.sweet_wort,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0033,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0033""]",B,candidate,
fd_fermenting_wort,ING0034,Бродящее сусло,fermenting wort,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.fermenting_wort,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0034,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0034""]",B,candidate,
fd_brewing_yeast_sediment,ING0035,Дрожжевой осадок,brewing yeast sediment,,,,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.brewing_yeast_sediment,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0035,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",uncommon,contextual,2,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0035""]",B,candidate,
fd_spent_grain,ING0036,Влажная дробина,spent grain,,,,grain,intermediate,plant,conditional,content_food.grain.spent_grain,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0036,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_fermenting"", ""pm_dry_storage_grain""]","[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",uncommon,contextual,2,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0036""]",B,candidate,
fd_honey_wort,ING0037,Медовое сусло,honey wort,Apis mellifera,taxon:Apis mellifera,fauna,malt_brewing,intermediate,plant,conditional,content_food.malt_brewing.honey_wort,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0037,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0036"", ""POT0018"", ""HOU0024""]",hours to days unless dried,"[""moldy"", ""putrid"", ""uncontrolled_souring""]","[""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0037"", ""wk:claim:agriculture-fauna-borts-honey""]",B,candidate,
fd_hops,ING0038,Хмель,hops,Humulus lupulus,taxon:Humulus lupulus,flora,seasoning,seasoning,plant,fasting_allowed,content_food.seasoning.hops,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[8, 9]",[],harvest_autumn_stored,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0038,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""damp"", ""moldy"", ""aroma_lost""]","[""spoiled"", ""damp""]",uncommon,contextual,2,medium,,direct_text,"[""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0038"", ""ext:gramota706"", ""ext:gramota709"", ""wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland""]",A,candidate,
fd_turnip,ING0039,Репа,turnip,Brassica rapa subsp. rapa,taxon:Brassica rapa subsp. rapa,flora,vegetable,raw_product,plant,fasting_allowed,content_food.vegetable.turnip,true,novgorod_land,local,"[1, 2, 3, 8, 9, 10, 11, 12]","[8, 9, 10]","[4, 5, 6, 7]",root_storage,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0039,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_fermenting"", ""pm_cellar""]","[""HOU0016"", ""HOU0021"", ""HOU0022""]",season- and state-dependent,"[""soft"", ""moldy"", ""rotten"", ""sprouted""]","[""moldy"", ""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0039""]",A,candidate,
fd_cabbage,ING0040,Капуста,cabbage,Brassica oleracea,taxon:Brassica oleracea,flora,vegetable,raw_product,plant,fasting_allowed,content_food.vegetable.cabbage,true,novgorod_land,local,"[1, 2, 8, 9, 10, 11, 12]","[8, 9, 10]","[3, 4, 5, 6, 7]",cabbage_storage,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0040,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_fermenting"", ""pm_cellar""]","[""HOU0016"", ""HOU0021"", ""HOU0022""]",season- and state-dependent,"[""soft"", ""moldy"", ""rotten"", ""sprouted""]","[""moldy"", ""rotten"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0040""]",B,candidate,
