profile_id,household_type,household_class,season_period,fd_id,world_phase,presence_class,presence_weight,qty_band,qty_rule,source_refs,confidence,status
hs_poor_urban_winter_zander,hh_poor_urban,poor,winter,fd_zander,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_cyprinid,hh_poor_urban,poor,winter,fd_cyprinid,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0134"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_bream,hh_poor_urban,poor,winter,fd_bream,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0135"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_roach,hh_poor_urban,poor,winter,fd_roach,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0136"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_perch,hh_poor_urban,poor,winter,fd_perch,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0137"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_ruff,hh_poor_urban,poor,winter,fd_ruff,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0138"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_gutted,hh_poor_urban,poor,winter,fd_fish_gutted,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_headless,hh_poor_urban,poor,winter,fd_fish_headless,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_split,hh_poor_urban,poor,winter,fd_fish_split,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_salted,hh_poor_urban,poor,winter,fd_fish_salted,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_dried,hh_poor_urban,poor,winter,fd_fish_dried,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_smoked_uncertain,hh_poor_urban,poor,winter,fd_fish_smoked_uncertain,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_lightly_salted,hh_poor_urban,poor,winter,fd_fish_lightly_salted,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_roe_fresh,hh_poor_urban,poor,winter,fd_fish_roe_fresh,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_roe_salted_uncertain,hh_poor_urban,poor,winter,fd_fish_roe_salted_uncertain,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_fish_milt,hh_poor_urban,poor,winter,fd_fish_milt,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_bread_rye,hh_poor_urban,poor,winter,fd_bread_rye,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_bread_mixed,hh_poor_urban,poor,winter,fd_bread_mixed,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_flatbread_wheat,hh_poor_urban,poor,winter,fd_flatbread_wheat,ordinary,rare,1,trace,rarity uncommon->contextual; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_porridge_oat,hh_poor_urban,poor,winter,fd_porridge_oat,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_porridge_millet,hh_poor_urban,poor,winter,fd_porridge_millet,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_porridge_barley,hh_poor_urban,poor,winter,fd_porridge_barley,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_porridge_thick_generic,hh_poor_urban,poor,winter,fd_porridge_thick_generic,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_kvass_like,hh_poor_urban,poor,winter,fd_kvass_like,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_beer_grain,hh_poor_urban,poor,winter,fd_beer_grain,ordinary,rare,1,trace,rarity common->common; access occasional (-1); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_dried_herbs,hh_poor_urban,poor,winter,fd_dried_herbs,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_horseradish_uncertain,hh_poor_urban,poor,winter,fd_horseradish_uncertain,ordinary,rare,1,trace,rarity rare->rare; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_faba_bean_small,hh_poor_urban,poor,winter,fd_faba_bean_small,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""ext:kirjanova1979"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_winter_lentil_small,hh_poor_urban,poor,winter,fd_lentil_small,ordinary,rare,1,trace,rarity rare->rare; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""ext:kirjanova1979"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_salt_coarse,hh_poor_urban,poor,spring_rasputitsa,fd_salt_coarse,ordinary,contextual,2,little,rarity common->common; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC027"", ""master-food:SRC101"", ""master-food:FSRC009"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_vinegar,hh_poor_urban,poor,spring_rasputitsa,fd_vinegar,ordinary,rare,1,trace,rarity uncommon->contextual; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:FSRC004"", ""master-food:SRC027"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0004"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_rye_grain,hh_poor_urban,poor,spring_rasputitsa,fd_rye_grain,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_wheat_grain,hh_poor_urban,poor,spring_rasputitsa,fd_wheat_grain,ordinary,rare,1,trace,rarity uncommon->contextual; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_barley_grain,hh_poor_urban,poor,spring_rasputitsa,fd_barley_grain,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_oat_grain,hh_poor_urban,poor,spring_rasputitsa,fd_oat_grain,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_millet_grain,hh_poor_urban,poor,spring_rasputitsa,fd_millet_grain,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_rye_groats,hh_poor_urban,poor,spring_rasputitsa,fd_rye_groats,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_barley_groats,hh_poor_urban,poor,spring_rasputitsa,fd_barley_groats,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_oat_groats,hh_poor_urban,poor,spring_rasputitsa,fd_oat_groats,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_poor_urban_spring_rasputitsa_millet_groats,hh_poor_urban,poor,spring_rasputitsa,fd_millet_groats,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
