fpr_id,fa_id,taxon_table,scope_kind,pf_id,region_id,subregion_scope,season_period,frequency_class,weight,activity_state,basis,rule_ref,source_refs,confidence,status
fpr_fa_amph_common_toad__orchard_garden__summer,fa_amph_common_toad,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__outbuildings__autumn,fa_amph_common_toad,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__outbuildings__summer,fa_amph_common_toad,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__peasant_homestead__autumn,fa_amph_common_toad,invertebrates_herps,place_family,peasant_homestead,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__peasant_homestead__summer,fa_amph_common_toad,invertebrates_herps,place_family,peasant_homestead,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__river_channel__spring_rasputitsa,fa_amph_common_toad,invertebrates_herps,place_family,river_channel,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__river_wharf__spring_rasputitsa,fa_amph_common_toad,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__riverbank__spring_rasputitsa,fa_amph_common_toad,invertebrates_herps,place_family,riverbank,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__rural_yard__autumn,fa_amph_common_toad,invertebrates_herps,place_family,rural_yard,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_common_toad__rural_yard__summer,fa_amph_common_toad,invertebrates_herps,place_family,rural_yard,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-toad;claim:fauna-toad-defence;claim:fauna-toad-diet;claim:fauna-toad-breeding-return,B,candidate
fpr_fa_amph_moor_frog__bog__autumn,fa_amph_moor_frog,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__bog__spring_rasputitsa,fa_amph_moor_frog,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__bog__summer,fa_amph_moor_frog,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__floodplain_meadow__autumn,fa_amph_moor_frog,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__floodplain_meadow__spring_rasputitsa,fa_amph_moor_frog,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__floodplain_meadow__summer,fa_amph_moor_frog,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__forest_edge__autumn,fa_amph_moor_frog,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__forest_edge__spring_rasputitsa,fa_amph_moor_frog,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__forest_edge__summer,fa_amph_moor_frog,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__hay_meadow__autumn,fa_amph_moor_frog,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__hay_meadow__spring_rasputitsa,fa_amph_moor_frog,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__hay_meadow__summer,fa_amph_moor_frog,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__marshy_stream__autumn,fa_amph_moor_frog,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__marshy_stream__spring_rasputitsa,fa_amph_moor_frog,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_moor_frog__marshy_stream__summer,fa_amph_moor_frog,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Остромордая_лягушка,C,candidate
fpr_fa_amph_pool_frog__floodplain_meadow__summer,fa_amph_pool_frog,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Прудовая_лягушка,C,candidate
fpr_fa_amph_pool_frog__lake_shore__summer,fa_amph_pool_frog,invertebrates_herps,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Прудовая_лягушка,C,candidate
fpr_fa_amph_pool_frog__marshy_stream__summer,fa_amph_pool_frog,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Прудовая_лягушка,C,candidate
fpr_fa_amph_pool_frog__town_wall_edge__summer,fa_amph_pool_frog,invertebrates_herps,place_family,town_wall_edge,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-amphibian;wp:Прудовая_лягушка,C,candidate
fpr_fa_amph_smooth_newt__bog__spring_rasputitsa,fa_amph_smooth_newt,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__bog__summer,fa_amph_smooth_newt,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__floodplain_meadow__spring_rasputitsa,fa_amph_smooth_newt,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__floodplain_meadow__summer,fa_amph_smooth_newt,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__marshy_stream__spring_rasputitsa,fa_amph_smooth_newt,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__marshy_stream__summer,fa_amph_smooth_newt,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__orchard_garden__spring_rasputitsa,fa_amph_smooth_newt,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_amph_smooth_newt__orchard_garden__summer,fa_amph_smooth_newt,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,claim:fauna-amphibian-moist-skin;wp:Обыкновенный_тритон,C,candidate
fpr_fa_ann_earthworms__arable_field__autumn,fa_ann_earthworms,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__arable_field__spring_rasputitsa,fa_ann_earthworms,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__arable_field__summer,fa_ann_earthworms,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__arable_field__winter,fa_ann_earthworms,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,winter,common,4,dormant,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__field_margin__autumn,fa_ann_earthworms,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__field_margin__spring_rasputitsa,fa_ann_earthworms,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__field_margin__summer,fa_ann_earthworms,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__field_margin__winter,fa_ann_earthworms,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,winter,common,4,dormant,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__floodplain_meadow__autumn,fa_ann_earthworms,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__floodplain_meadow__spring_rasputitsa,fa_ann_earthworms,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__floodplain_meadow__summer,fa_ann_earthworms,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__forest_edge__autumn,fa_ann_earthworms,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__forest_edge__spring_rasputitsa,fa_ann_earthworms,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__forest_edge__summer,fa_ann_earthworms,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__hay_meadow__autumn,fa_ann_earthworms,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__hay_meadow__spring_rasputitsa,fa_ann_earthworms,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__hay_meadow__summer,fa_ann_earthworms,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__hay_meadow__winter,fa_ann_earthworms,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,winter,common,4,dormant,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
fpr_fa_ann_earthworms__orchard_garden__autumn,fa_ann_earthworms,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-earthworm;claim:fauna-earthworm-weather;claim:static-bait-b11-natural-freshwater-animal-bait-can-include-worms-minnows-or-crayfish,B,candidate
