presence_id,fa_id,category_ref,pf_id,region_id,season,frequency_class,weight,fit,state,activity_time,audible,observable_signs,refresh_class,rule_ref,source_refs,confidence,status
fhp_m_wild_boar__forest_track__winter,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_track,novgorod_land,winter,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__broadleaf_woodland__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_broadleaf_woodland,novgorod_land,spring,rare,1,core,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__mixed_woodland__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_mixed_woodland,novgorod_land,spring,rare,1,core,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_edge__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_edge,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__floodplain_meadow__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_floodplain_meadow,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__marshy_stream__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_marshy_stream,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__arable_field__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_arable_field,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__hunting_ground__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_hunting_ground,novgorod_land,spring,rare,1,core,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_track__spring,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_track,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__broadleaf_woodland__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_broadleaf_woodland,novgorod_land,summer,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__mixed_woodland__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_mixed_woodland,novgorod_land,summer,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_edge__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_edge,novgorod_land,summer,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__floodplain_meadow__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_floodplain_meadow,novgorod_land,summer,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__marshy_stream__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_marshy_stream,novgorod_land,summer,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__arable_field__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_arable_field,novgorod_land,summer,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__hunting_ground__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_hunting_ground,novgorod_land,summer,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_track__summer,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_track,novgorod_land,summer,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__broadleaf_woodland__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_broadleaf_woodland,novgorod_land,autumn,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__mixed_woodland__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_mixed_woodland,novgorod_land,autumn,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_edge__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_edge,novgorod_land,autumn,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__floodplain_meadow__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_floodplain_meadow,novgorod_land,autumn,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__marshy_stream__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_marshy_stream,novgorod_land,autumn,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__arable_field__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_arable_field,novgorod_land,autumn,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__hunting_ground__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_hunting_ground,novgorod_land,autumn,rare,1,core,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_wild_boar__forest_track__autumn,fa_m_wild_boar,fauna.mammal.ungulate.wild_boar,pf_forest_track,novgorod_land,autumn,rare,1,marginal,active,nocturnal,true,tracks;droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__broadleaf_woodland__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_broadleaf_woodland,novgorod_land,winter,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_edge__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_edge,novgorod_land,winter,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__mixed_woodland__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_mixed_woodland,novgorod_land,winter,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__floodplain_meadow__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_floodplain_meadow,novgorod_land,winter,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hay_meadow__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hay_meadow,novgorod_land,winter,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__arable_field__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_arable_field,novgorod_land,winter,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hunting_ground__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hunting_ground,novgorod_land,winter,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_track__winter,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_track,novgorod_land,winter,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__broadleaf_woodland__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_broadleaf_woodland,novgorod_land,spring,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_edge__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_edge,novgorod_land,spring,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__mixed_woodland__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_mixed_woodland,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__floodplain_meadow__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_floodplain_meadow,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hay_meadow__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hay_meadow,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__arable_field__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_arable_field,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hunting_ground__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hunting_ground,novgorod_land,spring,rare,1,core,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_track__spring,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_track,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__broadleaf_woodland__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_broadleaf_woodland,novgorod_land,summer,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_edge__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_edge,novgorod_land,summer,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__mixed_woodland__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_mixed_woodland,novgorod_land,summer,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__floodplain_meadow__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_floodplain_meadow,novgorod_land,summer,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hay_meadow__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hay_meadow,novgorod_land,summer,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__arable_field__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_arable_field,novgorod_land,summer,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hunting_ground__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hunting_ground,novgorod_land,summer,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_track__summer,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_track,novgorod_land,summer,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__broadleaf_woodland__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_broadleaf_woodland,novgorod_land,autumn,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_edge__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_edge,novgorod_land,autumn,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__mixed_woodland__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_mixed_woodland,novgorod_land,autumn,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__floodplain_meadow__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_floodplain_meadow,novgorod_land,autumn,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hay_meadow__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hay_meadow,novgorod_land,autumn,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__arable_field__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_arable_field,novgorod_land,autumn,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__hunting_ground__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_hunting_ground,novgorod_land,autumn,rare,1,core,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_roe_deer__forest_track__autumn,fa_m_roe_deer,fauna.mammal.ungulate.roe_deer,pf_forest_track,novgorod_land,autumn,rare,1,marginal,active,crepuscular,true,tracks;droppings;feeding;dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_reindeer__bog__winter,fa_m_reindeer,fauna.mammal.ungulate.reindeer,pf_bog,novgorod_land,winter,rare,1,core,active,cathemeral,false,tracks;droppings;feeding;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_RYBINA2015;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_reindeer__conifer_woodland__winter,fa_m_reindeer,fauna.mammal.ungulate.reindeer,pf_conifer_woodland,novgorod_land,winter,rare,1,core,active,cathemeral,false,tracks;droppings;feeding;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_RYBINA2015;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_reindeer__mixed_woodland__winter,fa_m_reindeer,fauna.mammal.ungulate.reindeer,pf_mixed_woodland,novgorod_land,winter,rare,1,marginal,active,cathemeral,false,tracks;droppings;feeding;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_RYBINA2015;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_reindeer__hunting_ground__winter,fa_m_reindeer,fauna.mammal.ungulate.reindeer,pf_hunting_ground,novgorod_land,winter,rare,1,core,active,cathemeral,false,tracks;droppings;feeding;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_RYBINA2015;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
