activity_id,name_ru,description_ru,profession_ids,role_ids,location_ids,held_item_ids,used_item_ids,environment_item_ids,consumed_item_ids,produced_item_ids,animal_ids,transport_ids,season_scope,weather_scope,time_of_day,duration_estimate,physical_intensity,pose_hint,previous_activity_ids,next_activity_ids,historical_confidence,source_ids,state_modifiers,prompt_hint
ACT00028,"Кузнец замков, ключей и скоб: ковать изделие","Кузнец замков, ключей и скоб переносит нагретую заготовку на наковальню и формует ударами молота. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0006""]",[],"[""ARC0031"",""INT0044""]","[""CRF0118"",""CRF0119""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119"",""CRF0081"",""CRF0082""]","[""ARC0031"",""INT0044""]","[""CRF0119"",""CRF0118""]",[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT00027""]","[""ACT00029""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец замков, ключей и скоб; ковать изделие; pose hammering; held items CRF0118, CRF0119; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00029,"Кузнец замков, ключей и скоб: пробить, обрезать и довести","Кузнец замков, ключей и скоб пробивает отверстия, обрубает лишнее, при необходимости правит и затачивает. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0006""]",[],"[""ARC0031"",""INT0044""]","[""CRF0119"",""CRF0120""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119"",""CRF0081"",""CRF0082""]","[""ARC0031"",""INT0044""]",[],"[""HOU0002"",""TRD0057"",""HOU0032"",""HOU0033""]",[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT00028""]","[""ACT00030""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец замков, ключей и скоб; пробить, обрезать и довести; pose hammering; held items CRF0119, CRF0120; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00030,"Кузнец замков, ключей и скоб: убрать изделие и обслужить инструмент","Кузнец замков, ключей и скоб охлаждает или откладывает готовую работу, сортирует отходы и проверяет инструмент. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0006""]",[],"[""ARC0031"",""INT0044""]","[""CRF0120"",""CRF0079""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""day"",""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT00029""]",[],B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец замков, ключей и скоб; убрать изделие и обслужить инструмент; pose carrying; held items CRF0120, CRF0079; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00031,Кузнец мелких железных изделий: подготовить горн и топливо,"Кузнец мелких железных изделий подготавливает горн, древесный уголь, воду и исправный инструмент. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0007""]",[],"[""ARC0031"",""INT0044""]","[""CRF0121"",""CRF0117""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""dawn"",""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,[],"[""ACT00032""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец мелких железных изделий; подготовить горн и топливо; pose tending_fire; held items CRF0121, CRF0117; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00032,Кузнец мелких железных изделий: нагреть заготовку,"Кузнец мелких железных изделий кладёт железную заготовку в горн и раздувает мехи до рабочего нагрева. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0007""]",[],"[""ARC0031"",""INT0044""]","[""CRF0117"",""CRF0118""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,tending_fire,"[""ACT00031""]","[""ACT00033""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец мелких железных изделий; нагреть заготовку; pose tending_fire; held items CRF0117, CRF0118; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00033,Кузнец мелких железных изделий: ковать изделие,"Кузнец мелких железных изделий переносит нагретую заготовку на наковальню и формует ударами молота. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0007""]",[],"[""ARC0031"",""INT0044""]","[""CRF0118"",""CRF0119""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119"",""CRF0081"",""CRF0082""]","[""ARC0031"",""INT0044""]","[""CRF0119"",""CRF0118""]",[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT00032""]","[""ACT00034""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец мелких железных изделий; ковать изделие; pose hammering; held items CRF0118, CRF0119; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00034,"Кузнец мелких железных изделий: пробить, обрезать и довести","Кузнец мелких железных изделий пробивает отверстия, обрубает лишнее, при необходимости правит и затачивает. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0007""]",[],"[""ARC0031"",""INT0044""]","[""CRF0119"",""CRF0120""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119"",""CRF0081"",""CRF0082""]","[""ARC0031"",""INT0044""]",[],"[""CON0010"",""HOU0032"",""HOU0033""]",[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT00033""]","[""ACT00035""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец мелких железных изделий; пробить, обрезать и довести; pose hammering; held items CRF0119, CRF0120; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00035,Кузнец мелких железных изделий: убрать изделие и обслужить инструмент,"Кузнец мелких железных изделий охлаждает или откладывает готовую работу, сортирует отходы и проверяет инструмент. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0007""]",[],"[""ARC0031"",""INT0044""]","[""CRF0120"",""CRF0079""]","[""CRF0121"",""CRF0117"",""CRF0118"",""CRF0119""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""day"",""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT00034""]",[],B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец мелких железных изделий; убрать изделие и обслужить инструмент; pose carrying; held items CRF0120, CRF0079; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00036,Кузнец-оружейник: подготовить горн и топливо,"Кузнец-оружейник подготавливает горн, древесный уголь, воду и исправный инструмент. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0008""]",[],"[""ARC0031"",""INT0044""]","[""CRF0121"",""CRF0118""]","[""CRF0121"",""CRF0118"",""CRF0119"",""CRF0079""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""dawn"",""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,[],"[""ACT00037""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец-оружейник; подготовить горн и топливо; pose tending_fire; held items CRF0121, CRF0118; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
ACT00037,Кузнец-оружейник: нагреть заготовку,"Кузнец-оружейник кладёт железную заготовку в горн и раздувает мехи до рабочего нагрева. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0008""]",[],"[""ARC0031"",""INT0044""]","[""CRF0118"",""CRF0119""]","[""CRF0121"",""CRF0118"",""CRF0119"",""CRF0079""]","[""ARC0031"",""INT0044""]",[],[],[],[],"[""spring"",""summer"",""autumn"",""winter""]","[""indoors_or_sheltered""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,tending_fire,"[""ACT00036""]","[""ACT00038""]",B,"[""SRC001"",""SRC032"",""SRC033"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кузнец-оружейник; нагреть заготовку; pose tending_fire; held items CRF0118, CRF0119; location refs ARC0031, INT0044; no fantasy, no later folk costume, no modern equipment."
