category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
cat_container_condition_serviceable_initial_v1,container,condition,container_condition_serviceable_initial_v1,,,serviceable initial condition,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_birch_bark_box_v1,container,container_form,CAT_CONTAINER_FORM_BIRCH_BARK_BOX_V1,,берестяная коробка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_bucket_v1,container,container_form,CAT_CONTAINER_FORM_BUCKET_V1,,ведро,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_carrying_basket_v1,container,container_form,CAT_CONTAINER_FORM_CARRYING_BASKET_V1,,переносная плетёная корзина,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_cask_v1,container,container_form,CAT_CONTAINER_FORM_CASK_V1,,бочка или кадь-бочка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_chest_v1,container,container_form,CAT_CONTAINER_FORM_CHEST_V1,,сундук или ларь,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_drawstring_pouch_v1,container,container_form,CAT_CONTAINER_FORM_DRAWSTRING_POUCH_V1,,затягивающийся кошель,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_flap_belt_pouch_v1,container,container_form,CAT_CONTAINER_FORM_FLAP_BELT_POUCH_V1,,поясная сумка с клапаном,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_jug_v1,container,container_form,CAT_CONTAINER_FORM_JUG_V1,,керамический кувшин,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_knife_sheath_v1,container,container_form,CAT_CONTAINER_FORM_KNIFE_SHEATH_V1,,ножны для ножа,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_needle_case_v1,container,container_form,CAT_CONTAINER_FORM_NEEDLE_CASE_V1,,игольник или футляр для игл,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_quiver_v1,container,container_form,CAT_CONTAINER_FORM_QUIVER_V1,,колчан,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_sack_v1,container,container_form,CAT_CONTAINER_FORM_SACK_V1,,мешок,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_small_casket_v1,container,container_form,CAT_CONTAINER_FORM_SMALL_CASKET_V1,,небольшой ларец,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_small_soft_bag_v1,container,container_form,CAT_CONTAINER_FORM_SMALL_SOFT_BAG_V1,,небольшая мягкая сумка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_storage_pot_v1,container,container_form,CAT_CONTAINER_FORM_STORAGE_POT_V1,,керамический сосуд для хранения,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_sword_scabbard_v1,container,container_form,CAT_CONTAINER_FORM_SWORD_SCABBARD_V1,,ножны для меча,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_tub_v1,container,container_form,CAT_CONTAINER_FORM_TUB_V1,,кадка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_form_wooden_box_v1,container,container_form,CAT_CONTAINER_FORM_WOODEN_BOX_V1,,деревянная коробка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_birch_bark_v1,container,material,container_material_birch_bark_v1,,,birch_bark,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_bone_or_antler_v1,container,material,container_material_bone_or_antler_v1,,,bone_or_antler,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_clay_v1,container,material,container_material_clay_v1,,,clay,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_hemp_v1,container,material,container_material_hemp_v1,,,hemp,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_iron_v1,container,material,container_material_iron_v1,,,iron,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_leather_v1,container,material,container_material_leather_v1,,,leather,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_linen_v1,container,material,container_material_linen_v1,,,linen,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_reed_or_splint_v1,container,material,container_material_reed_or_splint_v1,,,reed_or_splint,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_willow_or_roots_v1,container,material,container_material_willow_or_roots_v1,,,willow_or_roots,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_wood_v1,container,material,container_material_wood_v1,,,wood,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_material_wool_v1,container,material,container_material_wool_v1,,,wool,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_portable_heavy_v1,container,portability,container_portability_portable_heavy_v1,,,portable_heavy,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_portable_loaded_v1,container,portability,container_portability_portable_loaded_v1,,,portable_loaded,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_portable_v1,container,portability,container_portability_portable_v1,,,portable,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_portable_worn_v1,container,portability,container_portability_portable_worn_v1,,,portable_worn,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_stationary_loaded_v1,container,portability,container_portability_stationary_loaded_v1,,,stationary_loaded,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_container_portability_stationary_or_two_person_v1,container,portability,container_portability_stationary_or_two_person_v1,,,stationary_or_two_person,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
fauna.bird,fauna,class,fauna.bird,,Дикие птицы,Wild birds,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid,fauna,taxon_group,fauna.bird.corvid,fauna.bird,Врановые,corvid,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.hooded_crow,fauna,taxon,fauna.bird.corvid.hooded_crow,fauna.bird.corvid,Серая ворона,Hooded crow,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.jackdaw,fauna,taxon,fauna.bird.corvid.jackdaw,fauna.bird.corvid,Галка,Western jackdaw,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.jay,fauna,taxon,fauna.bird.corvid.jay,fauna.bird.corvid,Сойка,Eurasian jay,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.magpie,fauna,taxon,fauna.bird.corvid.magpie,fauna.bird.corvid,Сорока,Eurasian magpie,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.nutcracker,fauna,taxon,fauna.bird.corvid.nutcracker,fauna.bird.corvid,Кедровка,Spotted nutcracker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.raven,fauna,taxon,fauna.bird.corvid.raven,fauna.bird.corvid,Ворон,Common raven,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.rook,fauna,taxon,fauna.bird.corvid.rook,fauna.bird.corvid,Грач,Rook,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.corvid.siberian_jay,fauna,taxon,fauna.bird.corvid.siberian_jay,fauna.bird.corvid,Кукша,Siberian jay,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.crane,fauna,taxon_group,fauna.bird.crane,fauna.bird,Журавли,crane,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.crane.common_crane,fauna,taxon,fauna.bird.crane.common_crane,fauna.bird.crane,Серый журавль,Common crane,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.gamebird,fauna,taxon_group,fauna.bird.gamebird,fauna.bird,Куриные (боровая и полевая дичь),gamebird,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.gamebird.black_grouse,fauna,taxon,fauna.bird.gamebird.black_grouse,fauna.bird.gamebird,Тетерев,Black grouse,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.gamebird.capercaillie,fauna,taxon,fauna.bird.gamebird.capercaillie,fauna.bird.gamebird,Глухарь,Western capercaillie,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.gamebird.grey_partridge,fauna,taxon,fauna.bird.gamebird.grey_partridge,fauna.bird.gamebird,Серая куропатка,Grey partridge,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.gamebird.hazel_grouse,fauna,taxon,fauna.bird.gamebird.hazel_grouse,fauna.bird.gamebird,Рябчик,Hazel grouse,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
