node_ref,node_level,parent_node_ref,region_id,pf_id,pf_secondary,landscape_template_id,land_use_template_id,place_template_id,water_body_template_id,landscape_regional_link_ids,water_regional_link_ids,authoring_axes,scene_template_refs,binding_basis,binding_status,gaps,source_refs,source_status,confidence,status
g4v3__gn_nov_g3_xp017_yp026_r2_shifting_shoal_field@1,G4,,region_novgorod_land,pf_riverbank,pf_reality_batch_01_open_conditions;pf_ferry_landing;pf_river_wharf;pf_forest_edge;pf_winter_ice_crossing;pf_floodplain_meadow;pf_river_channel,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,landscape=shoal; land_use=low_intensity_natural_use; function=shoal_field,stfv3__g5_general_hazard_v1@1;stfv3__g5_landing_transition_v1@1;stfv3__g5_observation_orientation_v1@1;stfv3__g5_seasonal_route_hazard_v1@1;stfv3__g5_water_navigation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.shoal_field applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_shifting_shoal_field].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_shifting_shoal_field].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_shifting_shoal_field;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_south_entry_reach@1,G4,,region_novgorod_land,pf_river_channel,pf_riverbank;pf_forest_edge;pf_road;pf_forest_track;pf_fishing_camp,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,landscape=river_channel; land_use=waterway_access; function=river_reach,stfv3__g5_observation_orientation_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_shelter_rest_v1@1;stfv3__g5_water_hazard_v1@1;stfv3__g5_water_navigation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.river_reach applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_south_entry_reach].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_south_entry_reach].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_south_entry_reach;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_tributary_mouth@1,G4,,region_novgorod_land,pf_river_channel,pf_road;pf_forest_track;pf_village_lane;pf_reality_batch_01_open_conditions;pf_riverbank,lt_low_alluvial_riverbank,,,wb_brook,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_brook,landscape=river_channel; land_use=waterway_access; function=tributary_mouth,stfv3__g5_dry_route_v1@1;stfv3__g5_general_hazard_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_water_navigation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.tributary_mouth applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_tributary_mouth].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_tributary_mouth].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_tributary_mouth;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_vikhtuy_locality@1,G4,,region_novgorod_land,pf_peasant_homestead,pf_road;pf_forest_track;pf_village_lane;pf_rural_yard;pf_dwelling_interior;pf_ferry_landing;pf_riverbank;pf_river_wharf;pf_hunting_ground;pf_mixed_woodland;pf_outbuildings;pf_cellar_granary,lt_alluvial_floodplain,,,wb_river_channel,rlt_novgorod_alluvial_floodplain,rwbt_novgorod_river_channel,landscape=settlement_landscape; land_use=recurrent_settlement_use; function=vikhtuy_locality,stfv3__g5_dry_route_v1@1;stfv3__g5_habitation_v1@1;stfv3__g5_landing_transition_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_work_storage_social_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.vikhtuy_locality applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_locality].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_locality].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_vikhtuy_locality;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge@1,G4,,region_novgorod_land,pf_forest_edge,pf_mixed_woodland;pf_marshy_stream;pf_reality_batch_01_open_conditions;pf_hunting_ground;pf_riverbank;pf_road;pf_forest_track;pf_fishing_camp,lt_wet_lowland_forest,,,wb_river_channel,rlt_novgorod_wet_lowland_forest,rwbt_novgorod_river_channel,landscape=settlement_landscape; land_use=forest_resource_use; function=forest_tract,stfv3__g5_exploration_concealment_v1@1;stfv3__g5_general_hazard_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_shelter_rest_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.forest_tract applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_resource_edge].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_resource_edge].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_vikhtuy_resource_edge;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach@1,G4,,region_novgorod_land,pf_ferry_landing,pf_road;pf_forest_track;pf_village_lane;pf_riverbank;pf_river_wharf;pf_hunting_ground;pf_mixed_woodland;pf_winter_ice_crossing;pf_floodplain_meadow;pf_fishing_camp;pf_forest_edge,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,landscape=settlement_landscape; land_use=waterway_access; function=landing_terrace,stfv3__g5_dry_route_v1@1;stfv3__g5_landing_transition_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_seasonal_route_hazard_v1@1;stfv3__g5_shelter_rest_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.landing_terrace applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_river_approach].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_vikhtuy_river_approach].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_vikhtuy_river_approach;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_west_hidden_backwater@1,G4,,region_novgorod_land,pf_river_channel,pf_mixed_woodland;pf_marshy_stream;pf_forest_edge;pf_reality_batch_01_open_conditions;pf_hunting_ground;pf_riverbank;pf_road;pf_forest_track;pf_fishing_camp,lt_low_alluvial_riverbank,,,wb_backwater,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_backwater,landscape=river_channel; land_use=low_intensity_natural_use; function=backwater,stfv3__g5_exploration_concealment_v1@1;stfv3__g5_general_hazard_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_shelter_rest_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.backwater applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_west_hidden_backwater].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_west_hidden_backwater].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_west_hidden_backwater;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_west_side_channel@1,G4,,region_novgorod_land,pf_river_channel,pf_road;pf_forest_track;pf_riverbank;pf_winter_ice_crossing;pf_floodplain_meadow;pf_fishing_camp;pf_forest_edge,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,landscape=river_channel; land_use=waterway_access; function=side_channel,stfv3__g5_route_approach_v1@1;stfv3__g5_seasonal_route_hazard_v1@1;stfv3__g5_shelter_rest_v1@1;stfv3__g5_water_hazard_v1@1;stfv3__g5_water_navigation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.side_channel applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_west_side_channel].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_west_side_channel].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_west_side_channel;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_wet_conifer_tract@1,G4,,region_novgorod_land,pf_conifer_woodland,pf_mixed_woodland;pf_marshy_stream;pf_forest_edge;pf_reality_batch_01_open_conditions;pf_hunting_ground;pf_riverbank;pf_road;pf_forest_track;pf_fishing_camp,lt_wet_lowland_forest,,,wb_river_channel,rlt_novgorod_wet_lowland_forest,rwbt_novgorod_river_channel,landscape=forest; land_use=forest_resource_use; function=forest_tract,stfv3__g5_exploration_concealment_v1@1;stfv3__g5_general_hazard_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_shelter_rest_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.forest_tract applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_wet_conifer_tract].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_wet_conifer_tract].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_wet_conifer_tract;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area@1,G4,,region_novgorod_land,,pf_town_wall_edge;pf_field_margin;pf_forest_edge;pf_churchyard;pf_road;pf_forest_track;pf_riverbank,lt_wooded_floodplain,,,,rlt_novgorod_wooded_floodplain,,landscape=archaeological_area; land_use=heritage_access_limited; function=burial_area,stfv3__g5_boundary_access_v1@1;stfv3__g5_burial_ritual_buffer_v1@1;stfv3__g5_route_approach_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.burial_area applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_burial_area].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_burial_area].template_refs,gap,no place-first family for a burial ground / cemetery outside a churchyard (lifecycle rites and burial domain missing);land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_burial_area;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,G4,,region_novgorod_land,pf_ferry_landing,pf_road;pf_forest_track;pf_village_lane;pf_riverbank;pf_river_wharf;pf_winter_ice_crossing;pf_floodplain_meadow;pf_fishing_camp;pf_forest_edge;pf_outbuildings;pf_cellar_granary;pf_rural_yard,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,landscape=archaeological_area; land_use=waterway_access; function=local_landing,stfv3__g5_dry_route_v1@1;stfv3__g5_landing_transition_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_seasonal_route_hazard_v1@1;stfv3__g5_shelter_rest_v1@1;stfv3__g5_work_storage_social_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.local_landing applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_landing].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_landing].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center@1,G4,,region_novgorod_land,pf_peasant_homestead,pf_road;pf_forest_track;pf_village_lane;pf_rural_yard;pf_dwelling_interior;pf_ferry_landing;pf_riverbank;pf_river_wharf;pf_hunting_ground;pf_mixed_woodland;pf_outbuildings;pf_cellar_granary,lt_wooded_floodplain,,,wb_river_channel,rlt_novgorod_wooded_floodplain,rwbt_novgorod_river_channel,landscape=archaeological_area; land_use=heritage_access_limited; function=archaeological_settlement,stfv3__g5_dry_route_v1@1;stfv3__g5_habitation_v1@1;stfv3__g5_landing_transition_v1@1;stfv3__g5_resource_v1@1;stfv3__g5_route_approach_v1@1;stfv3__g5_work_storage_social_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g4_function_to_pf.map.archaeological_settlement applied to pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_settlement_center].authoring_axes.function (direct/high); templates: pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[profile_id=m2c_natural_g4_zaostrovye_settlement_center].template_refs,bound,land_use_template_id: no v17 node-level source (authoring land_use axis is not a lu_* template id);place_template_id: no v17 node-level source,pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_settlement_center;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_central_current_split_fast_branch@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_central_current_split@1,region_novgorod_land,pf_river_channel,,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=river_channel; land_use=waterway_access; function=channel_split; g5_suffix=fast_branch,stfv3__g5_water_navigation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(fast_branch); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_central_current_split].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_central_current_split_fast_branch;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_central_current_split;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
