it_id,name_ru,name_en,category_id,category_status,category_scope,region_permission,subcategory,item_group,material,technique,size_band,mass_rule,mass_g_nominal,mass_basis,quantity_unit,condition_states,condition_vocab_ref,perceptual_cues,functions,typical_owner_roles,value_band,carry_form,mark_slots,identifying_text_slot,v5_item_template_ref,v5_container_template_ref,master_refs,wk_refs,attestation,source_refs,confidence,status,note
it_hh_iron_needle,Железная швейная игла,iron sewing needle,cat_item_object_sewing_needle_v1,existing_v5_draft,universal,region_novgorod_land,sewing,HH_SEWING,iron,forged_or_drawn;pierced_eye,tiny,band:tiny [1-50 g per piece]; nominal 2 g,2,v5:item_tpl_nov_sewing_needle_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: ковка, вытяжка, пробивка ушка | следы: рабочая потёртость, пятна, копоть, починка",sewing,woman_of_household;craftsman,trifle,pouch,dmg,none,item_tpl_nov_sewing_needle_v1,,n1230:material_item:hou0034;n1230:material_item:msc0020,claim:population-material-iron-rust,"master HOU0034 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; v5 item_tpl_nov_sewing_needle_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0034;master:n1230:material_item:msc0020;v5:item_tpl_nov_sewing_needle_v1;wk:claim:population-material-iron-rust;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC039;src:SRC003;src:SRC025;src:SRC067,A,candidate,
it_hh_bone_needle,Костяная игла,bone needle,cat_item_object_sewing_needle_v1,existing_v5_draft,universal,region_novgorod_land,sewing,HH_SEWING,bone_or_antler,carved;pierced_eye,tiny,band:tiny [1-50 g per piece]; nominal 2 g,2,analog v5:item_tpl_nov_sewing_needle_v1 (src_gameplay_physical_policy_v3),piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы | устройство: резка, шлифовка, сверление | следы: рабочая потёртость, пятна, копоть, починка",sewing;netting,woman_of_household,trifle,pouch,dmg,none,item_tpl_nov_sewing_needle_v1,,n1230:material_item:hou0035;n1230:material_item:omi00925;n1230:material_item:omi00926,wk:material_culture:novgorod-wood-bone-horn-classes,"master HOU0035 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A ; v5 item_tpl_nov_sewing_needle_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0035;master:n1230:material_item:omi00925;master:n1230:material_item:omi00926;v5:item_tpl_nov_sewing_needle_v1;wk:material_culture:novgorod-wood-bone-horn-classes;src:SRC005;src:SRC001;src:SRC006;src:SRC061;src:SRC089;src:SRC053;src:SRC008;src:SRC033;src:SRC045;src:SRC058;src:SRC067;src:SRC103,A,candidate,
it_hh_needle_case,Костяная игольница,bone needle case,cat_item_object_needle_case_v1,proposed_new,universal,region_novgorod_land,sewing,HH_SEWING,bone_or_antler;wood,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы | устройство: сверление и шлифовка кости | следы: рабочая потёртость, пятна, копоть, починка",keeping_needles,woman_of_household,ordinary,belt;pouch,own;orn;wear;dmg,none,,container_tpl_nov_needle_case_v1,n1230:material_item:hou0038;n1230:material_item:omi01878;n1230:material_item:omi01879,wk:material_culture:novgorod-wood-bone-horn-classes,"master HOU0038 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 3, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:hou0038;master:n1230:material_item:omi01878;master:n1230:material_item:omi01879;v5:container_tpl_nov_needle_case_v1;wk:material_culture:novgorod-wood-bone-horn-classes;src:SRC005;src:SRC001;src:SRC006;src:SRC061;src:SRC089;src:SRC053;src:SRC008;src:SRC027;src:SRC045;src:SRC067;src:SRC084;src:SRC105,B,candidate,
it_hh_thimble,Металлический напёрсток,metal thimble,cat_item_object_thimble_v1,proposed_new,universal,region_novgorod_land,sewing,HH_SEWING,copper_alloy;iron,cast;forged,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,"цвет: натуральные материалы | устройство: литье/ковка с насечкой | следы: рабочая потёртость, пятна, копоть, починка",sewing,woman_of_household;craftsman,trifle,pouch,wear;dmg,none,,,n1230:material_item:hou0042,claim:casting-bronze,"master HOU0042 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:hou0042;wk:claim:casting-bronze;src:SRC062;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC039,A,candidate,
it_hh_shears,Пружинные ножницы,spring shears,cat_item_object_shears_v1,existing_v5_draft,universal,region_novgorod_land,sewing,HH_SEWING,iron;steel_edge,forged;spring_blades,hand,band:hand [250-1000 g per piece]; nominal 300 g,300,v5:item_tpl_nov_shears_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: рабочие натуральные тона | устройство: две лопасти объединены U-образной пружинной спинкой; без центрального винта современного типа | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 10–30 см",cutting_cloth;cutting_hair;shearing,woman_of_household;craftsman,ordinary,pouch,mk;rep;wear;dmg,none,item_tpl_nov_shears_v1,,n1230:material_item:crf0140,claim:harvest-sheep-shearing-scissors,"master CRF0140 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; v5 item_tpl_nov_shears_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0140;v5:item_tpl_nov_shears_v1;wk:claim:harvest-sheep-shearing-scissors;src:SRC032;src:SRC033;src:SRC005;src:SRC061;src:SRC089;src:SRC008,A,candidate,
it_hh_thread_skein,Моток ремонтной нити,skein of mending thread,cat_item_object_thread_skein_v1,proposed_new,universal,region_novgorod_land,sewing,HH_SEWING,linen;wool,twisted_fiber,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",mending,woman_of_household;traveller,trifle,pouch,none,none,,,n1230:material_item:omi01867;n1230:material_item:omi01868;n1230:material_item:omi01871,wk:material_culture:textile-thread;claim:candle-thread-wick,"master OMI01867 (A): Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте. ; linked master rows 3, confidence set A/B ; WK approved claims: 2",master:n1230:material_item:omi01867;master:n1230:material_item:omi01868;master:n1230:material_item:omi01871;wk:material_culture:textile-thread;wk:claim:candle-thread-wick;src:SRC045;src:SRC005;src:SRC008;src:SRC027;src:SRC061;src:SRC067;src:SRC084;src:SRC105,A,candidate,
it_hh_patch_kit,Набор тканевых заплат,set of cloth patches,cat_item_object_patch_kit_v1,proposed_new,universal,region_novgorod_land,sewing,HH_SEWING,linen;wool;leather,cut,tiny,band:tiny [1-50 g per set]; nominal 20 g,20,band default tiny,set,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",mending,woman_of_household;traveller,trifle,pouch,none,none,,,n1230:material_item:omi01872;n1230:material_item:omi01873;n1230:material_item:omi01876,claim:clothing-linen,"master OMI01872 (A): Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте. ; linked master rows 3, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:omi01872;master:n1230:material_item:omi01873;master:n1230:material_item:omi01876;wk:claim:clothing-linen;src:SRC045;src:SRC005;src:SRC008;src:SRC027;src:SRC061;src:SRC067;src:SRC084;src:SRC105,A,candidate,
it_hh_awl,Шило с деревянной рукоятью,awl with wooden handle,cat_item_object_awl_v1,existing_v5_draft,universal,region_novgorod_land,sewing,HH_SEWING,iron;wood,forged;wooden_haft,tiny,band:tiny [1-50 g per piece]; nominal 50 g,50,v5:item_tpl_nov_awl_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованое острие в насадной рукояти | следы: рабочая потёртость, пятна, копоть, починка",piercing_leather;piercing_bark,household_member;craftsman,trifle,pouch,wear;dmg,none,item_tpl_nov_awl_v1,,n1230:material_item:hou0049,claim:population-leather-straps,"master HOU0049 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; v5 item_tpl_nov_awl_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0049;v5:item_tpl_nov_awl_v1;wk:claim:population-leather-straps;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089,A,candidate,
it_hh_whetstone,Малый точильный брусок,small whetstone,cat_item_object_whetstone_v1,proposed_new,universal,region_novgorod_land,maintenance,HH_TOOLS_SMALL,stone,ground_stone;pierced,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn;chipped;cracked;broken,cond_stone,"цвет: натуральные материалы | устройство: продолговатый природный абразивный камень, иногда с отверстием/следами подвеса | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: ручной, обычно 5–20 см",sharpening,household_member;craftsman;traveller;service_retainer,trifle,belt,wear;dmg,none,,,n1230:material_item:hou0005;n1230:material_item:mil0011;n1230:material_item:omi01118;n1230:material_item:omi01120;n1230:material_item:omi01121,claim:stone-whetstone-edge-maintenance;claim:stone-grinding-metal-use,"master HOU0005 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 5, confidence set A ; WK approved claims: 2",master:n1230:material_item:hou0005;master:n1230:material_item:mil0011;master:n1230:material_item:omi01118;master:n1230:material_item:omi01120;master:n1230:material_item:omi01121;wk:claim:stone-whetstone-edge-maintenance;wk:claim:stone-grinding-metal-use;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC036;src:SRC037;src:SRC038;src:SRC007;src:SRC008;src:SRC033;src:SRC045;src:SRC067,A,candidate,
it_hh_iron_hook,Бытовой железный крюк,household iron hook,cat_item_object_iron_hook_v1,proposed_new,universal,region_novgorod_land,fittings,HH_TOOLS_SMALL,iron,forged,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованый стержень | следы: рабочая потёртость, пятна, копоть, починка",hanging,household_member,trifle,not_carried,wear;dmg,none,,,n1230:material_item:hou0033,claim:population-material-iron-rust,"master HOU0033 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:hou0033;wk:claim:population-material-iron-rust;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089,A,candidate,
it_hh_peg_clamp,Деревянная прищепка-зажим,wooden clamp peg,cat_item_object_clamp_peg_v1,proposed_new,universal,region_novgorod_land,fittings,HH_TOOLS_SMALL,wood,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы | устройство: вырезан и расщеплен | следы: рабочая потёртость, пятна, копоть, починка",clamping;hanging,household_member,trifle,not_carried,wear;dmg,none,,,n1230:material_item:hou0029,claim:household-utensil-wood,master HOU0029 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:hou0029;wk:claim:household-utensil-wood;src:SRC005;src:SRC001;src:SRC006;src:SRC061;src:SRC089,B,candidate,
it_hh_rope,Пеньковая или льняная верёвка,hemp or flax rope,cat_item_object_rope_v1,existing_v5_draft,universal,region_novgorod_land,cordage,HH_TOOLS_SMALL,hemp;flax,twisted_fiber,medium,band:medium [1000-5000 g per piece]; nominal 3000 g,3000,v5:item_tpl_nov_rope_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: натуральные материалы | устройство: скрученные растительные волокна или кожаный ремень по задаче; толщина зависит от нагрузки | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: от короткого шнура до длинного каната",tying;hauling,household_member,trifle,not_carried,rep;wear;dmg,none,item_tpl_nov_rope_v1,,n1230:material_item:hou0018;n1230:material_item:msc0029;n1230:material_item:msc0015,claim:population-processes-hemp-cordage,"master HOU0018 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A ; v5 item_tpl_nov_rope_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0018;master:n1230:material_item:msc0029;master:n1230:material_item:msc0015;v5:item_tpl_nov_rope_v1;wk:claim:population-processes-hemp-cordage;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC025;src:SRC003;src:SRC067,A,candidate,
it_hh_cord,Тонкий шнур,thin cord,cat_item_object_cord_v1,proposed_new,universal,region_novgorod_land,cordage,HH_TOOLS_SMALL,linen;hemp;wool,twisted_fiber,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: натуральные материалы | устройство: ручная свивка | следы: рабочая потёртость, пятна, копоть, починка",tying;hanging,household_member,trifle,pouch,wear,none,,,n1230:material_item:hou0046;n1230:material_item:omi01890,claim:population-weight-cord,"master HOU0046 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:hou0046;master:n1230:material_item:omi01890;wk:claim:population-weight-cord;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC053;src:SRC008;src:SRC027;src:SRC067;src:SRC084;src:SRC105,A,candidate,
it_hh_leather_strap,Хозяйственный кожаный ремешок,leather strap,cat_item_object_leather_strap_v1,proposed_new,universal,region_novgorod_land,cordage,HH_TOOLS_SMALL,leather,cut,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,serviceable;worn;stiff_dry;mouldy;torn;patched;wet,cond_leather,"цвет: натуральные материалы | устройство: полоса выделанной кожи с отверстиями/узлами; пряжка не обязательна | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: ширина от нескольких мм до нескольких см",tying;fastening,household_member,trifle,pouch,wear;dmg,none,,,n1230:material_item:hou0004;n1230:material_item:omi00477,claim:population-leather-straps,"master HOU0004 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; WK approved claims: 1",master:n1230:material_item:hou0004;master:n1230:material_item:omi00477;wk:claim:population-leather-straps;src:SRC061;src:SRC105;src:SRC084;src:SRC001;src:SRC005;src:SRC006;src:SRC089;src:SRC008;src:SRC045,A,candidate,
it_hh_repair_clamp,Железная ремонтная скоба,iron repair clamp,cat_item_object_iron_clamp_v1,proposed_new,universal,region_novgorod_land,fittings,HH_TOOLS_SMALL,iron,forged,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованая полоса/стержень с заостренными концами | следы: рабочая потёртость, пятна, копоть, починка",repairing_wood;joining,household_member;craftsman,trifle,not_carried,none,none,,,n1230:material_item:hou0032,claim:household-boat-repair-clamp;claim:construction-iron-clamp-caulking,"master HOU0032 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 2",master:n1230:material_item:hou0032;wk:claim:household-boat-repair-clamp;wk:claim:construction-iron-clamp-caulking;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089,A,candidate,
