ipf_id,ref_kind,item_or_category_ref,category_id,item_group,name_ru,pf_id,pf_class,frequency_class,weight,count_limit_rule,allowed_seasons,refresh_class,find_context,owner_rule_ref,derivation_rule,wk_check,superseded_by,source_refs,confidence,status
ipf_it_hh_salt_cup__dwelling_interior,it,it_hh_salt_cup,cat_item_object_salt_cup_v1,HH_TABLEWARE,Деревянная чашечка для соли или жира,dwelling_interior,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010185;master_link:ILO010186;master_link:ILO010205;master_link:ILO010206,B,candidate
ipf_it_hh_salt_cup__peasant_homestead,it,it_hh_salt_cup,cat_item_object_salt_cup_v1,HH_TABLEWARE,Деревянная чашечка для соли или жира,peasant_homestead,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010187;master_link:ILO010207,B,candidate
ipf_it_hh_salt_cup__town_courtyard,it,it_hh_salt_cup,cat_item_object_salt_cup_v1,HH_TABLEWARE,Деревянная чашечка для соли или жира,town_courtyard,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010187;master_link:ILO010207,B,candidate
ipf_it_hh_bark_cup__bathhouse,it,it_hh_bark_cup,cat_item_object_bark_cup_v1,HH_TABLEWARE,Берестяная чашечка,bathhouse,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_bathhouse__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010213,C,candidate
ipf_it_hh_bark_cup__dwelling_interior,it,it_hh_bark_cup,cat_item_object_bark_cup_v1,HH_TABLEWARE,Берестяная чашечка,dwelling_interior,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010210;master_link:ILO010211,C,candidate
ipf_it_hh_bark_cup__peasant_homestead,it,it_hh_bark_cup,cat_item_object_bark_cup_v1,HH_TABLEWARE,Берестяная чашечка,peasant_homestead,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010212,C,candidate
ipf_it_hh_bark_cup__town_courtyard,it,it_hh_bark_cup,cat_item_object_bark_cup_v1,HH_TABLEWARE,Берестяная чашечка,town_courtyard,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010212,C,candidate
ipf_it_hh_cooking_pot__dwelling_interior,it,it_hh_cooking_pot,cat_item_object_cooking_pot_v1,HH_COOKWARE,Керамический кухонный горшок,dwelling_interior,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 4,,master_link:ILO005949;master_link:ILO005951;master_link:ILO006003;master_link:ILO006005;master_link:ILO006009;master_link:ILO006011;master_spawn:SPN001:POT0021;master_spawn:SPN017:POT0021;master_spawn:SPN042:OMI01072;master_spawn:SPN042:OMI01081;master_spawn:SPN042:OMI01082;master_spawn:SPN043:POT0021,B,candidate
ipf_it_hh_cooking_pot__ordinary_workshop,it,it_hh_cooking_pot,cat_item_object_cooking_pot_v1,HH_COOKWARE,Керамический кухонный горшок,ordinary_workshop,workplace_master,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 4,,master_link:ILO005952;master_link:ILO006006;master_link:ILO006012;master_spawn:SPN014:OMI01072;master_spawn:SPN014:OMI01081;master_spawn:SPN014:OMI01082,B,candidate
ipf_it_hh_cooking_pot__peasant_homestead,it,it_hh_cooking_pot,cat_item_object_cooking_pot_v1,HH_COOKWARE,Керамический кухонный горшок,peasant_homestead,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 4,,master_link:ILO005950;master_link:ILO005953;master_link:ILO006004;master_link:ILO006007;master_link:ILO006010;master_link:ILO006013;master_spawn:SPN040:OMI01072;master_spawn:SPN040:OMI01081;master_spawn:SPN040:OMI01082;master_spawn:SPN042:OMI01072;master_spawn:SPN042:OMI01081;master_spawn:SPN042:OMI01082,B,candidate
ipf_it_hh_cooking_pot__town_courtyard,it,it_hh_cooking_pot,cat_item_object_cooking_pot_v1,HH_COOKWARE,Керамический кухонный горшок,town_courtyard,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 4,,master_link:ILO005950;master_link:ILO005953;master_link:ILO006004;master_link:ILO006007;master_link:ILO006010;master_link:ILO006013;master_spawn:SPN040:OMI01072;master_spawn:SPN040:OMI01081;master_spawn:SPN040:OMI01082;master_spawn:SPN042:OMI01072;master_spawn:SPN042:OMI01081;master_spawn:SPN042:OMI01082,B,candidate
ipf_it_hh_cooking_pot__town_street,it,it_hh_cooking_pot,cat_item_object_cooking_pot_v1,HH_COOKWARE,Керамический кухонный горшок,town_street,public_street,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 4,,master_link:ILO005954;master_link:ILO006008;master_link:ILO006014;master_spawn:SPN005:OMI01072;master_spawn:SPN005:OMI01081;master_spawn:SPN042:OMI01072;master_spawn:SPN042:OMI01081;master_spawn:SPN042:OMI01082,B,candidate
ipf_it_hh_storage_pot__cellar_granary,it,it_hh_storage_pot,cat_item_object_storage_pot_v1,HH_SMALL_STORAGE,Крупный керамический горшок для хранения,cellar_granary,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 2,,master_where_used:POT0018;master_where_used:POT0023,C,candidate
ipf_it_hh_storage_pot__dwelling_interior,it,it_hh_storage_pot,cat_item_object_storage_pot_v1,HH_SMALL_STORAGE,Крупный керамический горшок для хранения,dwelling_interior,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 2,,master_where_used:POT0018;master_where_used:POT0023,C,candidate
ipf_it_hh_storage_pot__market_square,it,it_hh_storage_pot,cat_item_object_storage_pot_v1,HH_SMALL_STORAGE,Крупный керамический горшок для хранения,market_square,public_market,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_market_square__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 2,,master_where_used:POT0018;master_where_used:POT0023,C,candidate
ipf_it_hh_storage_pot__ordinary_workshop,it,it_hh_storage_pot,cat_item_object_storage_pot_v1,HH_SMALL_STORAGE,Крупный керамический горшок для хранения,ordinary_workshop,workplace_master,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 2,,master_where_used:POT0018;master_where_used:POT0023,C,candidate
ipf_it_hh_ceramic_bowl__cellar_granary,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,cellar_granary,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005851,B,candidate
ipf_it_hh_ceramic_bowl__dwelling_interior,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,dwelling_interior,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_tableware,R_SPAWN_PROFILE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005852;master_spawn:SPN017:POT0015,B,candidate
ipf_it_hh_ceramic_bowl__ordinary_workshop,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,ordinary_workshop,workplace_master,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005849,B,candidate
ipf_it_hh_ceramic_bowl__outbuildings,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,outbuildings,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_outbuildings__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005851,B,candidate
ipf_it_hh_ceramic_bowl__peasant_homestead,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,peasant_homestead,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005850,B,candidate
ipf_it_hh_ceramic_bowl__town_courtyard,it,it_hh_ceramic_bowl,cat_item_object_ceramic_bowl_v1,HH_TABLEWARE,Керамическая миска,town_courtyard,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_tableware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005850,B,candidate
ipf_it_hh_ceramic_lid__dwelling_interior,it,it_hh_ceramic_lid,cat_item_object_vessel_lid_v1,HH_COOKWARE,Керамическая крышка,dwelling_interior,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005979;master_link:ILO005981,B,candidate
ipf_it_hh_ceramic_lid__ordinary_workshop,it,it_hh_ceramic_lid,cat_item_object_vessel_lid_v1,HH_COOKWARE,Керамическая крышка,ordinary_workshop,workplace_master,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005982,B,candidate
ipf_it_hh_ceramic_lid__peasant_homestead,it,it_hh_ceramic_lid,cat_item_object_vessel_lid_v1,HH_COOKWARE,Керамическая крышка,peasant_homestead,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005980;master_link:ILO005983,B,candidate
ipf_it_hh_ceramic_lid__town_courtyard,it,it_hh_ceramic_lid,cat_item_object_vessel_lid_v1,HH_COOKWARE,Керамическая крышка,town_courtyard,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005980;master_link:ILO005983,B,candidate
ipf_it_hh_ceramic_lid__town_street,it,it_hh_ceramic_lid,cat_item_object_vessel_lid_v1,HH_COOKWARE,Керамическая крышка,town_street,public_street,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__hh_cookware,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO005984,B,candidate
ipf_it_hh_ceramic_cup__cellar_granary,it,it_hh_ceramic_cup,cat_item_object_ceramic_cup_v1,HH_TABLEWARE,Керамическая чаша,cellar_granary,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__hh_tableware,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:POT0017,C,candidate
