own_id,pf_id,pf_class,find_context,item_group,owner_kind,holder_kind,controller_kind,access_policy,recognizers_rule,named_person,property_profile_ref,source_refs,confidence,status,note
own_peasant_homestead__in_use_or_stored__ps_writing,peasant_homestead,settled_private,in_use_or_stored,PS_WRITING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_writing_accounting_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_peasant_homestead__in_use_or_stored__refuse_salvage,peasant_homestead,settled_private,in_use_or_stored,REFUSE_SALVAGE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_peasant_homestead__in_use_or_stored__trade_goods,peasant_homestead,settled_private,in_use_or_stored,TRADE_GOODS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_peasant_homestead__in_use_or_stored__trade_packaging,peasant_homestead,settled_private,in_use_or_stored,TRADE_PACKAGING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_peasant_homestead__in_use_or_stored__transport_parts,peasant_homestead,settled_private,in_use_or_stored,TRANSPORT_PARTS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_peasant_homestead__displayed_for_sale__all,peasant_homestead,settled_private,displayed_for_sale,*,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,торговля вне торга допускается только при зафиксированном основании продажи
own_peasant_homestead__loose_dropped__all,peasant_homestead,settled_private,loose_dropped,*,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,обронённое на своём дворе/в мастерской остаётся вещью двора/мастера
own_peasant_homestead__discarded_refuse__all,peasant_homestead,settled_private,discarded_refuse,*,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,выброшенное на своём участке — вещь хозяина участка (вторсырьё)
own_peasant_homestead__natural_in_situ__all,peasant_homestead,settled_private,natural_in_situ,*,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#peasant_homestead;issue133:D14(issuecomment-5844152943);v5:property_profiles;pr98:m2c-items/property-context-candidate.json(natural access),C,candidate,природный материал на обрабатываемом/дворовом участке принадлежит двору-пользователю
own_rural_yard__in_use_or_stored__ag_fish_hunt,rural_yard,settled_private,in_use_or_stored,AG_FISH_HUNT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_fishing_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__church_consumables,rural_yard,settled_private,in_use_or_stored,CHURCH_CONSUMABLES,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__construction,rural_yard,settled_private,in_use_or_stored,CONSTRUCTION,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__cr_material,rural_yard,settled_private,in_use_or_stored,CR_MATERIAL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__cr_tools,rural_yard,settled_private,in_use_or_stored,CR_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_workshop_tool_property_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__cr_waste,rural_yard,settled_private,in_use_or_stored,CR_WASTE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__food,rural_yard,settled_private,in_use_or_stored,FOOD,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_food_trade_household_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__fuel,rural_yard,settled_private,in_use_or_stored,FUEL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_bedding_textile,rural_yard,settled_private,in_use_or_stored,HH_BEDDING_TEXTILE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_care,rural_yard,settled_private,in_use_or_stored,HH_CARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_cleaning,rural_yard,settled_private,in_use_or_stored,HH_CLEANING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_cookware,rural_yard,settled_private,in_use_or_stored,HH_COOKWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_fire_light,rural_yard,settled_private,in_use_or_stored,HH_FIRE_LIGHT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_foodproc,rural_yard,settled_private,in_use_or_stored,HH_FOODPROC,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_hearth_tools,rural_yard,settled_private,in_use_or_stored,HH_HEARTH_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_locks,rural_yard,settled_private,in_use_or_stored,HH_LOCKS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_sewing,rural_yard,settled_private,in_use_or_stored,HH_SEWING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
own_rural_yard__in_use_or_stored__hh_small_storage,rural_yard,settled_private,in_use_or_stored,HH_SMALL_STORAGE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#rural_yard;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,
