pr_id,scope_kind,scope_ref,region_id,category_ref,frequency_class,class_capped_from,probability_ppm,probability_rule_ref,count_limit,count_limit_basis,allowed_seasons,refresh_class,contract_scope_kind,source_pool,source_row_id,source_refs,confidence,pool_confidence,status
pr_000040,place_family,pf_arable_field,novgorod_land,fauna.mammal.small_mammal.striped_field_mouse,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1037;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1043;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1049;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1055,fhp_m_striped_field_mouse__arable_field__winter,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_000041,place_family,pf_arable_field,novgorod_land,fauna.mammal.small_predator.weasel,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row421;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row432;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row443;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row454,fhp_m_weasel__arable_field__winter,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000042,place_family,pf_arable_field,novgorod_land,fauna.mammal.ungulate.roe_deer,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row88;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row96;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row104;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row112,fhp_m_roe_deer__arable_field__winter,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_000043,place_family,pf_arable_field,novgorod_land,fauna.mammal.ungulate.wild_boar,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row56;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row64;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row72;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row80,fhp_m_wild_boar__arable_field__winter,SRC_MASTER_FOOD#ING0117;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_000044,place_family,pf_bathhouse,,cat_item_object_bark_cup_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row62,ipf_it_hh_bark_cup__bathhouse,master_link:ILO010213,C,C,candidate
pr_000045,place_family,pf_bathhouse,,cat_item_object_bast_scrubber_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row313,ipf_it_hh_bast_scrubber__bathhouse,master_link:ILO010571;master_link:ILO010577,C,B,candidate
pr_000046,place_family,pf_bathhouse,,cat_item_object_bath_besom_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row307,ipf_it_hh_bath_besom__bathhouse,master_link:ILO010583;master_link:ILO010589;master_link:ILO010595;master_spawn:SPN021:OMI01845;master_spawn:SPN021:OMI01846,C,B,candidate
pr_000047,place_family,pf_bathhouse,,cat_item_object_broom_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row301,ipf_it_hh_broom__bathhouse,master_link:ILO010625,C,B,candidate
pr_000048,place_family,pf_bathhouse,,cat_item_object_bucket_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row166,ipf_it_hh_bucket_stave__bathhouse,master_spawn:SPN021:HOU0001,C,B,candidate
pr_000049,place_family,pf_bathhouse,,cat_item_object_cloth_rag_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row327,ipf_it_hh_rag__bathhouse,master_link:ILO010601;master_link:ILO010607;master_link:ILO010613;master_link:ILO010619;master_spawn:SPN021:OMI01851,C,B,candidate
pr_000050,place_family,pf_bathhouse,,cat_item_object_comb_case_v1,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row643,ipf_it_ps_comb_case__bathhouse,master_link:ILO010667,C,C,candidate
pr_000051,place_family,pf_bathhouse,,cat_item_object_comb_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row626;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row641,ipf_it_ps_comb_double__bathhouse,master_link:ILO010661 | group_default:PS_GROOMING,C,B,candidate
pr_000052,place_family,pf_bathhouse,,cat_item_object_cradle_pad_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row364,ipf_it_hh_cradle_pad__bathhouse,master_link:ILO011032,C,B,candidate
pr_000053,place_family,pf_bathhouse,,cat_item_object_dough_cloth_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row157,ipf_it_hh_dough_cloth__bathhouse,master_link:ILO010263;master_link:ILO010268,C,B,candidate
pr_000054,place_family,pf_bathhouse,,cat_item_object_kitchen_spatula_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row54,ipf_it_hh_kitchen_spatula__bathhouse,master_link:ILO010143;master_link:ILO010148;master_link:ILO010153,C,B,candidate
pr_000055,place_family,pf_bathhouse,,cat_item_object_ladle_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row30,ipf_it_hh_kovsh__bathhouse,master_link:ILO010288,C,B,candidate
pr_000056,place_family,pf_bathhouse,,cat_item_object_metal_mirror_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row651,ipf_it_ps_mirror__bathhouse,group_default:PS_GROOMING,C,C,candidate
pr_000057,place_family,pf_bathhouse,,cat_item_object_mortar_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row125,ipf_it_hh_mortar__bathhouse,master_link:ILO010203,C,B,candidate
pr_000058,place_family,pf_bathhouse,,cat_item_object_pestle_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row129,ipf_it_hh_pestle__bathhouse,master_link:ILO010198,C,B,candidate
pr_000059,place_family,pf_bathhouse,,cat_item_object_pot_stand_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row46,ipf_it_hh_pot_stand__bathhouse,master_link:ILO010218,C,B,candidate
pr_000060,place_family,pf_bathhouse,,cat_item_object_razor_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row649,ipf_it_ps_razor__bathhouse,group_default:PS_GROOMING,C,C,candidate
pr_000061,place_family,pf_bathhouse,,cat_item_object_riddle_sieve_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row149,ipf_it_hh_riddle__bathhouse,master_link:ILO010258,C,B,candidate
pr_000062,place_family,pf_bathhouse,,cat_item_object_salt_cup_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row58,ipf_it_hh_salt_cup__bathhouse,master_link:ILO010188;master_link:ILO010208,C,B,candidate
pr_000063,place_family,pf_bathhouse,,cat_item_object_stirring_paddle_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row50,ipf_it_hh_stirring_paddle__bathhouse,master_link:ILO010123;master_link:ILO010128;master_link:ILO010133;master_link:ILO010138,C,B,candidate
pr_000064,place_family,pf_bathhouse,,cat_item_object_strainer_cloth_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row153,ipf_it_hh_strainer_cloth__bathhouse,master_link:ILO010243;master_link:ILO010248,C,B,candidate
pr_000065,place_family,pf_bathhouse,,cat_item_object_straw_mat_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row345,ipf_it_hh_straw_mat__bathhouse,master_link:ILO012385,C,C,candidate
pr_000066,place_family,pf_bathhouse,,cat_item_object_swaddling_cloth_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row355,ipf_it_hh_swaddling_cloth__bathhouse,master_link:ILO010703;master_link:ILO011027,C,B,candidate
pr_000067,place_family,pf_bathhouse,,cat_item_object_towel_linen_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row333,ipf_it_hh_towel__bathhouse,master_link:ILO010709,C,C,candidate
pr_000068,place_family,pf_bathhouse,,cat_item_object_tub_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row182,ipf_it_hh_tub__bathhouse,master_spawn:SPN021:HOU0036,C,B,candidate
pr_000069,place_family,pf_bathhouse,,cat_item_object_wooden_bowl_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row12,ipf_it_hh_turned_bowl__bathhouse,master_link:ILO010293,C,B,candidate
pr_000070,place_family,pf_bathhouse,,cat_item_object_wooden_spoon_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row2,ipf_it_hh_wooden_spoon__bathhouse,master_link:ILO010183;master_link:ILO010278;master_link:ILO010283,C,B,candidate
pr_000071,place_family,pf_bog,novgorod_land,fauna.bird.corvid.raven,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4174;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4190;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4205;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4220,fhp_b_raven__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_ZIN2025;SRC_ZIN_NEWS2025;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000072,place_family,pf_bog,novgorod_land,fauna.bird.corvid.siberian_jay,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3952;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3956;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3960;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3964,fhp_b_siberian_jay__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000073,place_family,pf_bog,novgorod_land,fauna.bird.crane.common_crane,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1462;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1468;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1474,fhp_b_common_crane__bog__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_GOROBETS2017;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000074,place_family,pf_bog,novgorod_land,fauna.bird.gamebird.black_grouse,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2078;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2084;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2090;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2096,fhp_b_black_grouse__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_GOROBETS2017;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000075,place_family,pf_bog,novgorod_land,fauna.bird.gamebird.capercaillie,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2059;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2064;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2069;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2074,fhp_b_capercaillie__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_GOROBETS2017;SRC_MASTER_FOOD#ING0118;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000076,place_family,pf_bog,novgorod_land,fauna.bird.gamebird.willow_ptarmigan,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2045;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2048;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2051;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2054,fhp_b_willow_ptarmigan__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000077,place_family,pf_bog,novgorod_land,fauna.bird.heron.bittern,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1411;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1416;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1421,fhp_b_bittern__bog__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000078,place_family,pf_bog,novgorod_land,fauna.bird.heron.black_stork,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1446;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1452;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1458,fhp_b_black_stork__bog__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000079,place_family,pf_bog,novgorod_land,fauna.bird.other.cuckoo,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2415;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2423;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2431,fhp_b_cuckoo__bog__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000080,place_family,pf_bog,novgorod_land,fauna.bird.other.nightjar,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2593;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2598;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2603,fhp_b_nightjar__bog__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_000081,place_family,pf_bog,novgorod_land,fauna.bird.owl.eagle_owl,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2437;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2443;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2449;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2455,fhp_b_eagle_owl__bog__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
