tp_id,name_ru,object_kind,node_ref,name_status,first_attestation,source_refs,confidence
pn_v6_0698,Старое Селище: зимовье,wintering_hut,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:698,C
pn_v6_0699,Починок: зимовье,wintering_hut,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:699,C
pn_v6_0700,Дуброво: перекрёсток,crossroads,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:700,C
pn_v6_0701,Сосновец у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:701,C
pn_v6_0702,Верхнее Мховое: перекрёсток,crossroads,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:702,C
pn_v6_0703,Верхний Озерец у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:703,C
pn_v6_0704,Плесо у Торжка: деревня,hamlet,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:704,C
pn_v6_0705,Залесье: перекрёсток,crossroads,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:705,C
pn_v6_0706,Борок у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:706,C
pn_v6_0707,Наволок у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:707,C
pn_v6_0708,Глинка: зимовье,wintering_hut,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:708,C
pn_v6_0709,Старые Луки: зимовье,wintering_hut,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:709,C
pn_v6_0710,Верхнее Залесье: село,village,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:710,C
pn_v6_0711,Верхний Борок: село,village,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:711,C
pn_v6_0712,Верхний Наволок: брод,ford_place,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:712,C
pn_v6_0713,Глинка: брод,ford_place,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:713,C
pn_v6_0714,Луки: деревня,hamlet,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:714,C
pn_v6_0715,Нижний Погосток: село,village,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:715,C
pn_v6_0716,Нижний Рыбный Стан: село,village,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:716,C
pn_v6_0717,Нижний Волчий Бор: брод,ford_place,nov_g1_07_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_02:717,C
pn_v6_0718,Чёрный Мох: пристань,river_landing,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:718,C
pn_v6_0719,Глухая Лука: брод,ford_place,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:719,C
pn_v6_0720,Нижний Ольшаник: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:720,C
pn_v6_0721,Верхнее Следово: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:721,C
pn_v6_0722,Нижняя Каменка: пристань,river_landing,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:722,C
pn_v6_0723,Заречье: деревня,hamlet,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:723,C
pn_v6_0724,Верхнее Подборье: брод,ford_place,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:724,C
pn_v6_0725,Старые Ручьи: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:725,C
pn_v6_0726,Нижний Малый Бор: пристань,river_landing,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:726,C
pn_v6_0727,Нижние Луга: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:727,C
pn_v6_0728,Дальнее Починье: пристань,river_landing,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:728,C
pn_v6_0729,Березье: брод,ford_place,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:729,C
pn_v6_0730,Нижние Лужицы: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:730,C
pn_v6_0731,Старое Селище: село,village,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:731,C
pn_v6_0732,Нижний Починок: пристань,river_landing,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:732,C
pn_v6_0733,Дуброво: деревня,hamlet,nov_g1_07_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_03:733,C
pn_v6_0734,Верхнее Березье: пристань,river_landing,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:734,C
pn_v6_0735,Лужицы: брод,ford_place,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:735,C
pn_v6_0736,Новое Селище: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:736,C
pn_v6_0737,Старый Починок: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:737,C
pn_v6_0738,Верхнее Дуброво: пристань,river_landing,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:738,C
pn_v6_0739,Сосновец: деревня,hamlet,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:739,C
pn_v6_0740,Мховое: брод,ford_place,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:740,C
pn_v6_0741,Нижний Озерец: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:741,C
pn_v6_0742,Плесо: пристань,river_landing,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:742,C
pn_v6_0743,Нижнее Залесье: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:743,C
pn_v6_0744,Верхний Борок: пристань,river_landing,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:744,C
pn_v6_0745,Нижний Наволок: брод,ford_place,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:745,C
pn_v6_0746,Верхняя Глинка: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:746,C
pn_v6_0747,Нижние Луки: село,village,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:747,C
pn_v6_0748,Верхний Погосток: пристань,river_landing,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:748,C
pn_v6_0749,Рыбный Стан: деревня,hamlet,nov_g1_07_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_04:749,C
pn_v6_0750,Старый Наволок: охотничий стан,hunting_camp,nov_g1_07_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_05:750,C
pn_v6_0751,Нижняя Глинка: охотничий стан,hunting_camp,nov_g1_07_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_05:751,C
pn_v6_0752,Луки: лесной стан,forest_work_camp,nov_g1_07_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_05:752,C
pn_v6_0753,Старый Ольшаник: охотничий стан,hunting_camp,nov_g1_07_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_06:753,C
pn_v6_0754,Дальнее Следово: охотничий стан,hunting_camp,nov_g1_07_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_06:754,C
pn_v6_0755,Каменка: лесной стан,forest_work_camp,nov_g1_07_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_06:755,C
pn_v6_0756,Заречье у Торжка: деревня,hamlet,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:756,C
pn_v6_0757,Нижнее Подборье: перекрёсток,crossroads,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:757,C
pn_v6_0758,Нижние Ручьи у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:758,C
pn_v6_0759,Малый Бор у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:759,C
pn_v6_0760,Верхние Луга: зимовье,wintering_hut,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:760,C
pn_v6_0761,Старое Починье: зимовье,wintering_hut,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:761,C
pn_v6_0762,Березье: перекрёсток,crossroads,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:762,C
pn_v6_0763,Нижние Лужицы у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:763,C
pn_v6_0764,Селище: перекрёсток,crossroads,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:764,C
pn_v6_0765,Починок у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:765,C
pn_v6_0766,Дуброво у Торжка: деревня,hamlet,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:766,C
pn_v6_0767,Сосновец: перекрёсток,crossroads,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:767,C
pn_v6_0768,Мховое у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:768,C
pn_v6_0769,Нижний Озерец у Торжка: село,village,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:769,C
pn_v6_0770,Плесо: зимовье,wintering_hut,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:770,C
pn_v6_0771,Нижнее Залесье: зимовье,wintering_hut,nov_g1_08_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_00:771,C
pn_v6_0772,Сосновец у Торжка: деревня,hamlet,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:772,C
pn_v6_0773,Нижнее Мховое: перекрёсток,crossroads,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:773,C
pn_v6_0774,Старый Озерец у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:774,C
pn_v6_0775,Плесо у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:775,C
pn_v6_0776,Старое Залесье: зимовье,wintering_hut,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:776,C
pn_v6_0777,Нижний Борок: зимовье,wintering_hut,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:777,C
pn_v6_0778,Наволок: перекрёсток,crossroads,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:778,C
pn_v6_0779,Глинка у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:779,C
pn_v6_0780,Верхние Луки: перекрёсток,crossroads,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:780,C
pn_v6_0781,Верхний Погосток у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:781,C
pn_v6_0782,Рыбный Стан у Торжка: деревня,hamlet,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:782,C
pn_v6_0783,Волчий Бор: перекрёсток,crossroads,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:783,C
pn_v6_0784,Кривой Ручей у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:784,C
pn_v6_0785,Зимний Стан у Торжка: село,village,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:785,C
pn_v6_0786,Сухая Грива: зимовье,wintering_hut,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:786,C
pn_v6_0787,Чёрный Мох: зимовье,wintering_hut,nov_g1_08_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_01:787,C
pn_v6_0788,Нижний Волчий Бор: село,village,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:788,C
pn_v6_0789,Верхний Кривой Ручей: село,village,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:789,C
pn_v6_0790,Верхний Зимний Стан: брод,ford_place,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:790,C
pn_v6_0791,Нижняя Сухая Грива: брод,ford_place,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:791,C
pn_v6_0792,Чёрный Мох: деревня,hamlet,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:792,C
pn_v6_0793,Верхняя Глухая Лука: село,village,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:793,C
pn_v6_0794,Старый Ольшаник: село,village,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:794,C
pn_v6_0795,Нижнее Следово: брод,ford_place,nov_g1_08_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_02:795,C
pn_v6_0796,Нижние Ручьи: пристань,river_landing,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:796,C
pn_v6_0797,Старый Малый Бор: брод,ford_place,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:797,C
pn_v6_0798,Старые Луга: село,village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:798,C
pn_v6_0799,Нижний Починок: село (участок 08_03),village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:799,C
pn_v6_0800,Нижнее Березье: пристань,river_landing,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:800,C
pn_v6_0801,Лужицы: деревня,hamlet,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:801,C
pn_v6_0802,Старое Селище: брод,ford_place,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:802,C
pn_v6_0803,Новый Починок: село,village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:803,C
pn_v6_0804,Нижнее Дуброво: пристань,river_landing,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:804,C
pn_v6_0805,Нижний Сосновец: село,village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:805,C
pn_v6_0806,Мховое: пристань,river_landing,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:806,C
pn_v6_0807,Озерец: брод,ford_place,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:807,C
pn_v6_0808,Нижнее Плесо: село,village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:808,C
pn_v6_0809,Старое Залесье: село,village,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:809,C
pn_v6_0810,Нижний Борок: пристань,river_landing,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:810,C
pn_v6_0811,Наволок: деревня,hamlet,nov_g1_08_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_03:811,C
pn_v6_0812,Нижний Озерец: пристань,river_landing,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:812,C
pn_v6_0813,Плесо: брод,ford_place,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:813,C
pn_v6_0814,Новое Залесье: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:814,C
pn_v6_0815,Нижний Борок: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:815,C
pn_v6_0816,Верхний Наволок: пристань,river_landing,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:816,C
pn_v6_0817,Глинка: деревня,hamlet,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:817,C
pn_v6_0818,Луки: брод,ford_place,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:818,C
pn_v6_0819,Старый Погосток: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:819,C
pn_v6_0820,Рыбный Стан: пристань,river_landing,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:820,C
pn_v6_0821,Старый Волчий Бор: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:821,C
pn_v6_0822,Нижний Кривой Ручей: пристань,river_landing,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:822,C
pn_v6_0823,Нижний Зимний Стан: брод,ford_place,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:823,C
pn_v6_0824,Нижняя Сухая Грива: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:824,C
pn_v6_0825,Нижний Чёрный Мох: село,village,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:825,C
pn_v6_0826,Нижняя Глухая Лука: пристань,river_landing,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:826,C
pn_v6_0827,Ольшаник: деревня,hamlet,nov_g1_08_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_04:827,C
pn_v6_0828,Зимний Стан: охотничий стан,hunting_camp,nov_g1_08_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_05:828,C
pn_v6_0829,Старая Сухая Грива: охотничий стан,hunting_camp,nov_g1_08_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_05:829,C
pn_v6_0830,Чёрный Мох: лесной стан,forest_work_camp,nov_g1_08_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_05:830,C
pn_v6_0831,Новые Луга: охотничий стан,hunting_camp,nov_g1_08_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_06:831,C
pn_v6_0832,Дальнее Починье: охотничий стан,hunting_camp,nov_g1_08_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_06:832,C
pn_v6_0833,Березье: лесной стан,forest_work_camp,nov_g1_08_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_08_06:833,C
pn_v6_0834,Торжок,town,nov_g1_09_00,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_09_00:834,B
pn_v6_0835,Селище на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:835,C
pn_v6_0836,Починок у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:836,C
pn_v6_0837,Дуброво у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:837,C
pn_v6_0838,Сосновец на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:838,C
pn_v6_0839,Мховое у Торжка: городище,hillfort_gorodishche,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:839,C
pn_v6_0840,Озерец на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:840,C
pn_v6_0841,Плесо у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:841,C
pn_v6_0842,Залесье на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:842,C
pn_v6_0843,Борок у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:843,C
pn_v6_0844,Наволок на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:844,C
pn_v6_0845,Глинка на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:845,C
pn_v6_0846,Луки у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:846,C
pn_v6_0847,Погосток у Торжка: погост,pogost_center,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:847,C
pn_v6_0848,Рыбный Стан на Торжокском пути: брод,ford_place,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:848,C
pn_v6_0849,Волчий Бор у Торжка: городище,hillfort_gorodishche,nov_g1_09_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_00:849,C
pn_v6_0850,Глинка у Торжка: деревня,hamlet,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:850,C
pn_v6_0851,Нижние Луки: перекрёсток,crossroads,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:851,C
pn_v6_0852,Нижний Погосток у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:852,C
pn_v6_0853,Рыбный Стан у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:853,C
pn_v6_0854,Нижний Волчий Бор: зимовье,wintering_hut,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:854,C
pn_v6_0855,Нижний Кривой Ручей: зимовье,wintering_hut,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:855,C
pn_v6_0856,Зимний Стан: перекрёсток,crossroads,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:856,C
pn_v6_0857,Сухая Грива у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:857,C
pn_v6_0858,Чёрный Мох: перекрёсток,crossroads,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:858,C
pn_v6_0859,Нижняя Глухая Лука у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:859,C
pn_v6_0860,Ольшаник у Торжка: деревня,hamlet,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:860,C
pn_v6_0861,Следово: перекрёсток,crossroads,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:861,C
pn_v6_0862,Каменка у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:862,C
pn_v6_0863,Нижнее Заречье у Торжка: село,village,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:863,C
pn_v6_0864,Нижнее Подборье: зимовье,wintering_hut,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:864,C
pn_v6_0865,Ручьи: зимовье,wintering_hut,nov_g1_09_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_01:865,C
pn_v6_0866,Нижнее Следово: село,village,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:866,C
pn_v6_0867,Нижняя Каменка: село,village,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:867,C
pn_v6_0868,Нижнее Заречье: брод,ford_place,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:868,C
pn_v6_0869,Нижнее Подборье: брод,ford_place,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:869,C
pn_v6_0870,Нижние Ручьи: деревня,hamlet,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:870,C
pn_v6_0871,Малый Бор: село,village,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:871,C
pn_v6_0872,Новые Луга: село,village,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:872,C
pn_v6_0873,Дальнее Починье: брод,ford_place,nov_g1_09_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_02:873,C
pn_v6_0874,Старый Починок: пристань,river_landing,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:874,C
pn_v6_0875,Старое Дуброво: брод,ford_place,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:875,C
pn_v6_0876,Старый Сосновец: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:876,C
pn_v6_0877,Нижнее Мховое: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:877,C
pn_v6_0878,Старый Озерец: пристань,river_landing,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:878,C
pn_v6_0879,Нижнее Плесо: деревня,hamlet,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:879,C
