id,label,title,source_file,source_location,file_type,scale_level,node_type,parent_node_id,region_cell_code,root_g1_id,macro_zone,g1_type,place_template_id,evidence_status,status,confidence_project,degree,in_degree,out_degree,community,community_name,norm_label,color,grid_x,grid_y
gn_nov_g1_07_04,Мстинская речная и сухопутная коридорная ячейка (nov_g1_07_04),Мстинская речная и сухопутная коридорная ячейка (nov_g1_07_04),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L55,G1 region_cell,G1,region_cell,,nov_g1_07_04,gn_nov_g1_07_04,msta_east_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium,62,22,40,0,G1 regional cells,мстинская речная и сухопутная коридорная ячейка (nov_g1_07_04),#e15759,7,4
gn_nov_g1_07_05,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_05),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_05),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L56,G1 region_cell,G1,region_cell,,nov_g1_07_05,gn_nov_g1_07_05,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,29,11,18,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_05),#e15759,7,5
gn_nov_g1_07_06,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_06),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_06),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L57,G1 region_cell,G1,region_cell,,nov_g1_07_06,gn_nov_g1_07_06,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,27,10,17,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_07_06),#e15759,7,6
gn_nov_g1_08_00,Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_08_00),Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_08_00),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L58,G1 region_cell,G1,region_cell,,nov_g1_08_00,gn_nov_g1_08_00,torzhok_msta_valdai_route,dense_river_road,,regional_typological,usable_with_caution,medium_low,60,21,39,0,G1 regional cells,юго-восточная дорожная ячейка к торжку и верхневолжским путям (nov_g1_08_00),#e15759,8,0
gn_nov_g1_08_01,Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_08_01),Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_08_01),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L59,G1 region_cell,G1,region_cell,,nov_g1_08_01,gn_nov_g1_08_01,torzhok_msta_valdai_route,dense_river_road,,regional_typological,usable_with_caution,medium_low,62,22,40,0,G1 regional cells,юго-восточная дорожная ячейка к торжку и верхневолжским путям (nov_g1_08_01),#e15759,8,1
gn_nov_g1_08_02,Центральная лесо-луговая сельская ячейка (nov_g1_08_02),Центральная лесо-луговая сельская ячейка (nov_g1_08_02),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L60,G1 region_cell,G1,region_cell,,nov_g1_08_02,gn_nov_g1_08_02,central_rural_forest_meadow,ordinary_rural,,regional_typological,usable_with_caution,medium_low,44,16,28,0,G1 regional cells,центральная лесо-луговая сельская ячейка (nov_g1_08_02),#e15759,8,2
gn_nov_g1_08_03,Мстинская речная и сухопутная коридорная ячейка (nov_g1_08_03),Мстинская речная и сухопутная коридорная ячейка (nov_g1_08_03),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L61,G1 region_cell,G1,region_cell,,nov_g1_08_03,gn_nov_g1_08_03,msta_east_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium,62,22,40,0,G1 regional cells,мстинская речная и сухопутная коридорная ячейка (nov_g1_08_03),#e15759,8,3
gn_nov_g1_08_04,Мстинская речная и сухопутная коридорная ячейка (nov_g1_08_04),Мстинская речная и сухопутная коридорная ячейка (nov_g1_08_04),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L62,G1 region_cell,G1,region_cell,,nov_g1_08_04,gn_nov_g1_08_04,msta_east_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium,62,22,40,0,G1 regional cells,мстинская речная и сухопутная коридорная ячейка (nov_g1_08_04),#e15759,8,4
gn_nov_g1_08_05,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_05),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_05),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L63,G1 region_cell,G1,region_cell,,nov_g1_08_05,gn_nov_g1_08_05,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,29,11,18,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_05),#e15759,8,5
gn_nov_g1_08_06,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_06),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_06),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L64,G1 region_cell,G1,region_cell,,nov_g1_08_06,gn_nov_g1_08_06,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,27,10,17,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_08_06),#e15759,8,6
gn_nov_g1_09_00,Торжокское направление: юго-восточный пограничный торговый коридор,Торжокское направление: юго-восточный пограничный торговый коридор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L65,G1 region_cell,G1,region_cell,,nov_g1_09_00,gn_nov_g1_09_00,torzhok_border_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium_low,58,20,38,0,G1 regional cells,торжокское направление: юго-восточный пограничный торговый коридор,#e15759,9,0
gn_nov_g1_09_01,Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_09_01),Юго-восточная дорожная ячейка к Торжку и верхневолжским путям (nov_g1_09_01),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L66,G1 region_cell,G1,region_cell,,nov_g1_09_01,gn_nov_g1_09_01,torzhok_msta_valdai_route,dense_river_road,,regional_typological,usable_with_caution,medium_low,60,21,39,0,G1 regional cells,юго-восточная дорожная ячейка к торжку и верхневолжским путям (nov_g1_09_01),#e15759,9,1
gn_nov_g1_09_02,Центральная лесо-луговая сельская ячейка (nov_g1_09_02),Центральная лесо-луговая сельская ячейка (nov_g1_09_02),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L67,G1 region_cell,G1,region_cell,,nov_g1_09_02,gn_nov_g1_09_02,central_rural_forest_meadow,ordinary_rural,,regional_typological,usable_with_caution,medium_low,42,15,27,0,G1 regional cells,центральная лесо-луговая сельская ячейка (nov_g1_09_02),#e15759,9,2
gn_nov_g1_09_03,Мстинская речная и сухопутная коридорная ячейка (nov_g1_09_03),Мстинская речная и сухопутная коридорная ячейка (nov_g1_09_03),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L68,G1 region_cell,G1,region_cell,,nov_g1_09_03,gn_nov_g1_09_03,msta_east_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium,60,21,39,0,G1 regional cells,мстинская речная и сухопутная коридорная ячейка (nov_g1_09_03),#e15759,9,3
gn_nov_g1_09_04,Мстинская речная и сухопутная коридорная ячейка (nov_g1_09_04),Мстинская речная и сухопутная коридорная ячейка (nov_g1_09_04),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L69,G1 region_cell,G1,region_cell,,nov_g1_09_04,gn_nov_g1_09_04,msta_east_corridor,dense_river_road,,source_backed_corridor,usable_with_caution,medium,60,21,39,0,G1 regional cells,мстинская речная и сухопутная коридорная ячейка (nov_g1_09_04),#e15759,9,4
gn_nov_g1_09_05,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_05),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_05),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L70,G1 region_cell,G1,region_cell,,nov_g1_09_05,gn_nov_g1_09_05,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,27,10,17,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_05),#e15759,9,5
gn_nov_g1_09_06,Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_06),Северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_06),tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L71,G1 region_cell,G1,region_cell,,nov_g1_09_06,gn_nov_g1_09_06,northern_forest_bog_margin,empty_wild,,regional_typological,usable_with_caution,medium_low,25,9,16,0,G1 regional cells,северо-восточная лесо-болотная ячейка промысловой периферии (nov_g1_09_06),#e15759,9,6
gn_nov_g1_00_00_g2_01_core_wild_forest,Глухой лесной массив,Глухой лесной массив,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L72,G2 cell_subgraph,G2,cell_subgraph,gn_nov_g1_00_00,nov_g1_00_00,gn_nov_g1_00_00,southern_wet_forest_hinterland,empty_wild,,regional_typological,usable_with_caution,medium_low,13,6,7,1,G2 cell subgraphs,глухой лесной массив,#59a14f,0,0
gn_nov_g1_00_00_g2_02_wet_ground,Мокрая низина / мох,Мокрая низина / мох,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L73,G2 cell_subgraph,G2,cell_subgraph,gn_nov_g1_00_00,nov_g1_00_00,gn_nov_g1_00_00,southern_wet_forest_hinterland,empty_wild,,regional_typological,usable_with_caution,medium_low,10,5,5,1,G2 cell subgraphs,мокрая низина / мох,#59a14f,0,0
gn_nov_g1_00_00_g2_03_local_track,Непостоянная лесная тропа,Непостоянная лесная тропа,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L74,G2 route_junction,G2,route_junction,gn_nov_g1_00_00,nov_g1_00_00,gn_nov_g1_00_00,southern_wet_forest_hinterland,empty_wild,,regional_typological,usable_with_caution,medium_low,7,4,3,1,G2 cell subgraphs,непостоянная лесная тропа,#59a14f,0,0
