ds_id,master_recipe_id,name_ru,name_en,recipe_type,subcategory,dish_category,description_ru,ingredients,process_ref,craft_process_ref,heating_method,fasting_compatible,fasting_day_rule_ids,fasting_omit_optional,master_fasting_status,meal_slots,class_access,social_scope,season_scope,preservation_method,storage_refs,shelf_life,spoilage_states,famine_role,sensory_smell_ru,sensory_taste_ru,sensory_texture_ru,sensory_look_ru,sensory_ref,portion_rule,satiety_band,body_effects,attestation_confidence,recipe_confidence,recipe_evidence_type,source_refs,confidence,status,notes
ds_sour_milk_natural,RCP0121,Естественное сквашивание молока,sour milk natural,processing,dairy_fermentation,not_a_meal,Исторически осторожная технологическая запись: Естественное сквашивание молока.,"[{""fd_id"": ""fd_milk_cow"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000618"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000619"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000620""]",pc_food_dairy_fermentation,none,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_fermenting""]","[""ARC0026"", ""POT0018"", ""HOU0025""]",short; consume promptly,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,кислый молочный запах,"кислый, освежающий","сгусток, отделяется сыворотка",белые хлопья в желтоватой сыворотке,lex:dairy_soured,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0121""]",C,candidate,
ds_make_fresh_curd,RCP0122,Получение свежего молочного сгустка,make fresh curd,processing,dairy,not_a_meal,Исторически осторожная технологическая запись: Получение свежего молочного сгустка.,"[{""fd_id"": ""fd_sour_milk"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000621"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000622"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000623"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000624""]",pc_food_dairy,optional_gentle_heat,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0026"", ""POT0015"", ""HOU0025""]",same day to a few days in modern refrigeration,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,кислый молочный запах,"кислый, освежающий","сгусток, отделяется сыворотка",белые хлопья в желтоватой сыворотке,lex:dairy_soured,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0122""]",C,candidate,
ds_make_fresh_pressed_cheese,RCP0123,Прессование свежего сырного сгустка,make fresh pressed cheese,processing,cheese,not_a_meal,Исторически осторожная технологическая запись: Прессование свежего сырного сгустка.,"[{""fd_id"": ""fd_fresh_curd"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000625"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000626"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000627"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000628""]",pc_food_cheese,none,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_cellar""]","[""ARC0026"", ""HOU0021""]",short; days in cool conditions,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,"тёплое парное молоко, хлев",сладковато-жирный,"жидкое, пенка","белое, с пеной",lex:dairy_fresh,"servings 6 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0123""]",C,candidate,
ds_age_cheese_uncertain,RCP0124,Краткая выдержка сырного круга — осторожная реконструкция,age cheese uncertain,processing,cheese,not_a_meal,Исторически осторожная технологическая запись: Краткая выдержка сырного круга — осторожная реконструкция.,"[{""fd_id"": ""fd_pressed_fresh_cheese"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000629"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000630"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000631"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000632""]",pc_food_cheese,none,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,[],"{""poor"": ""rare"", ""common_urban"": ""occasional"", ""rural"": ""occasional"", ""fisher"": ""occasional"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""occasional""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_cellar""]","[""ARC0026"", ""HOU0021""]",unknown; reconstruction-dependent,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,"тёплое парное молоко, хлев",сладковато-жирный,"жидкое, пенка","белое, с пеной",lex:dairy_fresh,"servings 8 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],C,C,comparative_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0124""]",C,candidate,
ds_churn_butter,RCP0125,Сбивание масла из сливок,churn butter,processing,butter,not_a_meal,Исторически осторожная технологическая запись: Сбивание масла из сливок.,"[{""fd_id"": ""fd_cream"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000633"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000634"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000635"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000636""]",pc_food_butter,none,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,[],"{""poor"": ""rare"", ""common_urban"": ""occasional"", ""rural"": ""occasional"", ""fisher"": ""occasional"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""occasional""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_cellar""]","[""ARC0026"", ""POT0023"", ""HOU0025""]",days to weeks depending on cooling and washing,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,,,,,,"servings 8 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0125""]",C,candidate,
ds_drink_whey,RCP0126,Сыворотка как напиток,drink whey,drink,dairy_drink,drink_everyday,Исторически осторожная технологическая запись: Сыворотка как напиток.,"[{""fd_id"": ""fd_whey"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""small proportion or as needed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000637"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000638""]",pc_food_dairy_drink,none,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,"[""morning"", ""midday"", ""evening"", ""field_carry""]","{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0026"", ""POT0020""]",consume promptly,"[""moldy"", ""rancid"", ""soured"", ""spoiled""]",,кислый молочный запах,"кислый, освежающий","сгусток, отделяется сыворотка",белые хлопья в желтоватой сыворотке,lex:dairy_soured,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",negligible,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC045"", ""master-food:SRC046"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0126""]",C,candidate,
ds_boil_egg_chicken,RCP0127,Яйцо варёное: куриное,boil egg chicken,dish,egg,egg,Исторически осторожная технологическая запись: Яйцо варёное: куриное.,"[{""fd_id"": ""fd_egg_chicken"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000639"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000640"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000641""]",pc_food_egg,boiling,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,"[""morning"", ""midday"", ""feast""]","{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn""]",[],[],consume promptly,"[""spoiled"", ""rotten""]",,сера и дым от печёного яйца,жирный желток,упругий белок,мелкие яйца в золе или горшке,lex:egg,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",light,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0127""]",C,candidate,
ds_boil_egg_goose,RCP0128,Яйцо варёное: гусиное,boil egg goose,dish,egg,egg,Исторически осторожная технологическая запись: Яйцо варёное: гусиное.,"[{""fd_id"": ""fd_egg_goose"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000642"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000643"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000644""]",pc_food_egg,boiling,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,"[""morning"", ""midday"", ""feast""]","{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn""]",[],[],consume promptly,"[""spoiled"", ""rotten""]",,сера и дым от печёного яйца,жирный желток,упругий белок,мелкие яйца в золе или горшке,lex:egg,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",light,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0128""]",C,candidate,
ds_boil_egg_duck,RCP0129,Яйцо варёное: утиное,boil egg duck,dish,egg,egg,Исторически осторожная технологическая запись: Яйцо варёное: утиное.,"[{""fd_id"": ""fd_egg_duck"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000645"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000646"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000647""]",pc_food_egg,boiling,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,"[""morning"", ""midday"", ""feast""]","{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn""]",[],[],consume promptly,"[""spoiled"", ""rotten""]",,сера и дым от печёного яйца,жирный желток,упругий белок,мелкие яйца в золе или горшке,lex:egg,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",light,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0129""]",C,candidate,
ds_bake_egg_shell_uncertain,RCP0130,"Яйцо, печённое в скорлупе у мягкого жара — осторожная реконструкция",bake egg shell uncertain,dish,egg,egg,"Исторически осторожная технологическая запись: Яйцо, печённое в скорлупе у мягкого жара — осторожная реконструкция.","[{""fd_id"": ""fd_egg_chicken"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000648"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000649"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000650""]",pc_food_egg,residual_ash_heat,false,"[""RFR001"", ""RFR012""]",[],fasting_forbidden,"[""morning"", ""midday"", ""feast""]","{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],[],consume promptly,"[""rotten"", ""spoiled""]",,сера и дым от печёного яйца,жирный желток,упругий белок,мелкие яйца в золе или горшке,lex:egg,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",light,"[""undercooked_or_spoiled_illness_risk""]",C,C,comparative_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0130""]",C,candidate,
