fp_id,region_id,fl_id,table,pf_id,season,frequency_class,weight,visible_state,confidence,basis,status
fp_hb_poa_annua__town_wall_edge__spring,region_novgorod_land,fl_hb_poa_annua,herbs,town_wall_edge,spring,common,4,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> town_wall_edge (max); season from visible months IV–XI",candidate
fp_hb_poa_annua__town_wall_edge__summer,region_novgorod_land,fl_hb_poa_annua,herbs,town_wall_edge,summer,common,4,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> town_wall_edge (max); season from visible months IV–XI",candidate
fp_hb_poa_annua__town_wall_edge__autumn,region_novgorod_land,fl_hb_poa_annua,herbs,town_wall_edge,autumn,common,4,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> town_wall_edge (max); season from visible months IV–XI",candidate
fp_hb_poa_annua__village_lane__spring,region_novgorod_land,fl_hb_poa_annua,herbs,village_lane,spring,ubiquitous,8,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> village_lane (max); season from visible months IV–XI",candidate
fp_hb_poa_annua__village_lane__summer,region_novgorod_land,fl_hb_poa_annua,herbs,village_lane,summer,ubiquitous,8,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> village_lane (max); season from visible months IV–XI",candidate
fp_hb_poa_annua__village_lane__autumn,region_novgorod_land,fl_hb_poa_annua,herbs,village_lane,autumn,ubiquitous,8,fruiting,C,"habitat_class TRAMPLED:8 RUDERAL:4 -> village_lane (max); season from visible months IV–XI",candidate
fp_hb_deschampsia_cespitosa__floodplain_meadow__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,floodplain_meadow,winter,ubiquitous,8,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__floodplain_meadow__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,floodplain_meadow,spring,ubiquitous,8,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__floodplain_meadow__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,floodplain_meadow,summer,ubiquitous,8,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__floodplain_meadow__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,floodplain_meadow,autumn,ubiquitous,8,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_edge__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_edge,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_edge__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_edge,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_edge__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_edge,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_edge__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_edge,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_track__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_track,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_track__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_track,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_track__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_track,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__forest_track__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,forest_track,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__hay_meadow__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,hay_meadow,winter,common,4,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> hay_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__hay_meadow__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,hay_meadow,spring,common,4,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> hay_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__hay_meadow__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,hay_meadow,summer,common,4,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> hay_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__hay_meadow__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,hay_meadow,autumn,common,4,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> hay_meadow (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__marshy_stream__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,marshy_stream,winter,ubiquitous,8,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__marshy_stream__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,marshy_stream,spring,ubiquitous,8,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__marshy_stream__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,marshy_stream,summer,ubiquitous,8,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__marshy_stream__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,marshy_stream,autumn,ubiquitous,8,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__pasture__winter,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,pasture,winter,common,4,winter_form,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__pasture__spring,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,pasture,spring,common,4,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__pasture__summer,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,pasture,summer,common,4,fruiting,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_deschampsia_cespitosa__pasture__autumn,region_novgorod_land,fl_hb_deschampsia_cespitosa,herbs,pasture,autumn,common,4,vegetative,C,"habitat_class WETMEADOW:8 MEADOW:4 PASTURE:4 EDGE:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__conifer_woodland__winter,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,conifer_woodland,winter,contextual,2,winter_form,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> conifer_woodland (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__conifer_woodland__spring,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,conifer_woodland,spring,contextual,2,vegetative,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> conifer_woodland (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__conifer_woodland__summer,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> conifer_woodland (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__conifer_woodland__autumn,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,conifer_woodland,autumn,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> conifer_woodland (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__field_margin__winter,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,field_margin,winter,contextual,2,winter_form,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> field_margin (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__field_margin__spring,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,field_margin,spring,contextual,2,vegetative,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> field_margin (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__field_margin__summer,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,field_margin,summer,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> field_margin (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__field_margin__autumn,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,field_margin,autumn,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> field_margin (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_edge__winter,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_edge,winter,common,4,winter_form,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_edge__spring,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_edge,spring,common,4,vegetative,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_edge__summer,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_edge,summer,common,4,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_edge__autumn,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_edge,autumn,common,4,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_edge (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_track__winter,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_track,winter,common,4,winter_form,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_track__spring,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_track,spring,common,4,vegetative,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_track__summer,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_track,summer,common,4,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__forest_track__autumn,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,forest_track,autumn,common,4,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> forest_track (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__road__winter,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,road,winter,contextual,2,winter_form,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> road (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__road__spring,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,road,spring,contextual,2,vegetative,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> road (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__road__summer,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,road,summer,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> road (max); season from visible months II–I",candidate
fp_hb_calamagrostis_epigejos__road__autumn,region_novgorod_land,fl_hb_calamagrostis_epigejos,herbs,road,autumn,contextual,2,fruiting,C,"habitat_class EDGE:4 PINEDRY:2 MARGIN:2 -> road (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__bog__winter,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,bog,winter,common,4,winter_form,C,"habitat_class FEN:4 WETMEADOW:4 -> bog (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__bog__spring,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,bog,spring,common,4,vegetative,C,"habitat_class FEN:4 WETMEADOW:4 -> bog (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__bog__summer,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,bog,summer,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> bog (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__bog__autumn,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,bog,autumn,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> bog (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__floodplain_meadow__winter,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,floodplain_meadow,winter,common,4,winter_form,C,"habitat_class FEN:4 WETMEADOW:4 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__floodplain_meadow__spring,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,floodplain_meadow,spring,common,4,vegetative,C,"habitat_class FEN:4 WETMEADOW:4 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__floodplain_meadow__summer,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,floodplain_meadow,summer,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__floodplain_meadow__autumn,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,floodplain_meadow,autumn,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__marshy_stream__winter,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,marshy_stream,winter,common,4,winter_form,C,"habitat_class FEN:4 WETMEADOW:4 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__marshy_stream__spring,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,marshy_stream,spring,common,4,vegetative,C,"habitat_class FEN:4 WETMEADOW:4 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__marshy_stream__summer,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,marshy_stream,summer,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_calamagrostis_canescens__marshy_stream__autumn,region_novgorod_land,fl_hb_calamagrostis_canescens,herbs,marshy_stream,autumn,common,4,fruiting,C,"habitat_class FEN:4 WETMEADOW:4 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_agrostis_capillaris__floodplain_meadow__spring,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,floodplain_meadow,spring,common,4,vegetative,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> floodplain_meadow (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__floodplain_meadow__summer,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,floodplain_meadow,summer,common,4,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> floodplain_meadow (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__floodplain_meadow__autumn,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,floodplain_meadow,autumn,common,4,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> floodplain_meadow (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_edge__spring,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_edge,spring,contextual,2,vegetative,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_edge__summer,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_edge,summer,contextual,2,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_edge__autumn,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_edge,autumn,contextual,2,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_track__spring,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_track,spring,contextual,2,vegetative,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_track__summer,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_track,summer,contextual,2,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
fp_hb_agrostis_capillaris__forest_track__autumn,region_novgorod_land,fl_hb_agrostis_capillaris,herbs,forest_track,autumn,contextual,2,fruiting,C,"habitat_class PASTURE:4 MEADOW:4 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
